disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
15,6,2,0.05,6,2,24,287,2583
15,6,2,0.05,6,3,18,140,1260
24,6,3,0.075,6,1,30,210,1890
24,6,3,0.075,6,2,24,430,3870
24,6,3,0.075,6,3,18,210,1890
33,6,4,0.125,6,1,30,351,3159
33,6,4,0.125,6,2,24,717,6453
33,6,4,0.125,6,3,18,351,3159
42,6,5,0.25,6,1,30,702,6318
42,6,5,0.25,6,2,24,1434,12906
42,6,5,0.25,6,3,18,702,6318
6,6,1,0.025,7,1,30,159,1431
6,6,1,0.025,7,2,24,324,2916
6,6,1,0.025,7,3,18,159,1431
15,6,2,0.05,7,1,30,317,2853
15,6,2,0.05,7,2,24,648,5832
15,6,2,0.05,7,3,18,317,2853
24,6,3,0.075,7,1,30,476,4284
24,6,3,0.075,7,2,24,972,8748
24,6,3,0.075,7,3,18,476,4284
33,6,4,0.125,7,1,30,793,7137
33,6,4,0.125,7,2,24,1620,14580
33,6,4,0.125,7,3,18,793,7137
42,6,5,0.25,7,1,30,1586,14274
42,6,5,0.25,7,2,24,3240,29160
42,6,5,0.25,7,3,18,1586,14274
6,6,1,0.025,8,1,30,295,2655
6,6,1,0.025,8,2,24,603,5427
6,6,1,0.025,8,3,18,295,2655
15,6,2,0.05,8,1,30,590,5310
15,6,2,0.05,8,2,24,1205,10845
15,6,2,0.05,8,3,18,590,5310
24,6,3,0.075,8,1,30,885,7965
24,6,3,0.075,8,2,24,1808,16272
24,6,3,0.075,8,3,18,885,7965
33,6,4,0.125,8,1,30,1475,13275
33,6,4,0.125,8,2,24,3013,27117
33,6,4,0.125,8,3,18,1475,13275
42,6,5,0.25,8,1,30,2950,26550
42,6,5,0.25,8,2,24,6027,54243
42,6,5,0.25,8,3,18,2950,26550
6,6,1,0.025,9,1,30,154,1386
6,6,1,0.025,9,2,24,315,2835
6,6,1,0.025,9,3,18,154,1386
15,6,2,0.05,9,1,30,308,2772
15,6,2,0.05,9,2,24,630,5670
15,6,2,0.05,9,3,18,308,2772
24,6,3,0.075,9,1,30,463,4167
24,6,3,0.075,9,2,24,945,8505
24,6,3,0.075,9,3,18,463,4167
33,6,4,0.125,9,1,30,771,6939
33,6,4,0.125,9,2,24,1575,14175
33,6,4,0.125,9,3,18,771,6939
42,6,5,0.25,9,1,30,1542,13878
42,6,5,0.25,9,2,24,3150,28350
42,6,5,0.25,9,3,18,1542,13878
6,6,1,0.025,10,1,30,183,1647
6,6,1,0.025,10,2,24,374,3366
6,6,1,0.025,10,3,18,183,1647
15,6,2,0.05,10,1,30,366,3294
15,6,2,0.05,10,2,24,749,6741
15,6,2,0.05,10,3,18,366,3294
24,6,3,0.075,10,1,30,550,4950
24,6,3,0.075,10,2,24,1123,10107
24,6,3,0.075,10,3,18,550,4950
33,6,4,0.125,10,1,30,916,8244
33,6,4,0.125,10,2,24,1872,16848
33,6,4,0.125,10,3,18,916,8244
42,6,5,0.25,10,1,30,1832,16488
42,6,5,0.25,10,2,24,3744,33696
42,6,5,0.25,10,3,18,1832,16488
6,6,1,0.025,11,1,30,100,900
6,6,1,0.025,11,2,24,203,1827
6,6,1,0.025,11,3,18,100,900
15,6,2,0.05,11,1,30,199,1791
15,6,2,0.05,11,2,24,407,3663
15,6,2,0.05,11,3,18,199,1791
24,6,3,0.075,11,1,30,299,2691
24,6,3,0.075,11,2,24,610,5490
24,6,3,0.075,11,3,18,299,2691
33,6,4,0.125,11,1,30,498,4482
33,6,4,0.125,11,2,24,1017,9153
33,6,4,0.125,11,3,18,498,4482
42,6,5,0.25,11,1,30,995,8955
42,6,5,0.25,11,2,24,2033,18297
42,6,5,0.25,11,3,18,995,8955
6,6,1,0.025,12,1,30,176,1584
6,6,1,0.025,12,2,24,359,3231
6,6,1,0.025,12,3,18,176,1584
15,6,2,0.05,12,1,30,352,3168
15,6,2,0.05,12,2,24,718,6462
15,6,2,0.05,12,3,18,352,3168
24,6,3,0.075,12,1,30,527,4743
24,6,3,0.075,12,2,24,1078,9702
24,6,3,0.075,12,3,18,527,4743
33,6,4,0.125,12,1,30,879,7911
33,6,4,0.125,12,2,24,1796,16164
33,6,4,0.125,12,3,18,879,7911
42,6,5,0.25,12,1,30,1758,15822
42,6,5,0.25,12,2,24,3592,32328
42,6,5,0.25,12,3,18,1758,15822
6,6,1,0.025,13,1,30,62,558
6,6,1,0.025,13,2,24,127,1143
6,6,1,0.025,13,3,18,62,558
15,6,2,0.05,13,1,30,124,1116
15,6,2,0.05,13,2,24,254,2286
15,6,2,0.05,13,3,18,124,1116
24,6,3,0.075,13,1,30,186,1674
24,6,3,0.075,13,2,24,381,3429
24,6,3,0.075,13,3,18,186,1674
33,6,4,0.125,13,1,30,311,2799
33,6,4,0.125,13,2,24,635,5715
33,6,4,0.125,13,3,18,311,2799
42,6,5,0.25,13,1,30,621,5589
42,6,5,0.25,13,2,24,1269,11421
42,6,5,0.25,13,3,18,621,5589
6,6,1,0.025,14,1,30,183,1647
6,6,1,0.025,14,2,24,374,3366
6,6,1,0.025,14,3,18,183,1647
15,6,2,0.05,14,1,30,367,3303
15,6,2,0.05,14,2,24,749,6741
15,6,2,0.05,14,3,18,367,3303
24,6,3,0.075,14,1,30,550,4950
24,6,3,0.075,14,2,24,1123,10107
24,6,3,0.075,14,3,18,550,4950
33,6,4,0.125,14,1,30,916,8244
33,6,4,0.125,14,2,24,1872,16848
33,6,4,0.125,14,3,18,916,8244
42,6,5,0.25,14,1,30,1833,16497
42,6,5,0.25,14,2,24,3745,33705
42,6,5,0.25,14,3,18,1833,16497
6,6,1,0.025,15,1,30,167,1503
6,6,1,0.025,15,2,24,340,3060
6,6,1,0.025,15,3,18,167,1503
15,6,2,0.05,15,1,30,333,2997
15,6,2,0.05,15,2,24,681,6129
15,6,2,0.05,15,3,18,333,2997
24,6,3,0.075,15,1,30,500,4500
24,6,3,0.075,15,2,24,1021,9189
24,6,3,0.075,15,3,18,500,4500
33,6,4,0.125,15,1,30,833,7497
33,6,4,0.125,15,2,24,1702,15318
33,6,4,0.125,15,3,18,833,7497
42,6,5,0.25,15,1,30,1666,14994
42,6,5,0.25,15,2,24,3403,30627
42,6,5,0.25,15,3,18,1666,14994
6,6,1,0.025,16,1,30,200,1800
6,6,1,0.025,16,2,24,408,3672
6,6,1,0.025,16,3,18,200,1800
15,6,2,0.05,16,1,30,399,3591
15,6,2,0.05,16,2,24,816,7344
15,6,2,0.05,16,3,18,399,3591
24,6,3,0.075,16,1,30,599,5391
24,6,3,0.075,16,2,24,1224,11016
24,6,3,0.075,16,3,18,599,5391
33,6,4,0.125,16,1,30,999,8991
33,6,4,0.125,16,2,24,2040,18360
33,6,4,0.125,16,3,18,999,8991
42,6,5,0.25,16,1,30,1997,17973
42,6,5,0.25,16,2,24,4080,36720
42,6,5,0.25,16,3,18,1997,17973
6,6,1,0.025,17,1,30,285,2565
6,6,1,0.025,17,2,24,582,5238
6,6,1,0.025,17,3,18,285,2565
15,6,2,0.05,17,1,30,570,5130
15,6,2,0.05,17,2,24,1164,10476
15,6,2,0.05,17,3,18,570,5130
24,6,3,0.075,17,1,30,855,7695
24,6,3,0.075,17,2,24,1746,15714
24,6,3,0.075,17,3,18,855,7695
33,6,4,0.125,17,1,30,1425,12825
33,6,4,0.125,17,2,24,2911,26199
33,6,4,0.125,17,3,18,1425,12825
42,6,5,0.25,17,1,30,2849,25641
42,6,5,0.25,17,2,24,5822,52398
42,6,5,0.25,17,3,18,2849,25641
6,6,1,0.025,18,1,30,81,729
6,6,1,0.025,18,2,24,166,1494
6,6,1,0.025,18,3,18,81,729
15,6,2,0.05,18,1,30,163,1467
15,6,2,0.05,18,2,24,333,2997
15,6,2,0.05,18,3,18,163,1467
24,6,3,0.075,18,1,30,244,2196
24,6,3,0.075,18,2,24,499,4491
24,6,3,0.075,18,3,18,244,2196
33,6,4,0.125,18,1,30,407,3663
33,6,4,0.125,18,2,24,832,7488
33,6,4,0.125,18,3,18,407,3663
42,6,5,0.25,18,1,30,815,7335
42,6,5,0.25,18,2,24,1665,14985
42,6,5,0.25,18,3,18,815,7335
7,7,1,0.025,7,1,30,159,1431
7,7,1,0.025,7,2,24,324,2916
7,7,1,0.025,7,3,18,159,1431
16,7,2,0.05,7,1,30,317,2853
16,7,2,0.05,7,2,24,648,5832
16,7,2,0.05,7,3,18,317,2853
25,7,3,0.075,7,1,30,476,4284
25,7,3,0.075,7,2,24,972,8748
25,7,3,0.075,7,3,18,476,4284
34,7,4,0.125,7,1,30,793,7137
34,7,4,0.125,7,2,24,1620,14580
34,7,4,0.125,7,3,18,793,7137
43,7,5,0.25,7,1,30,1586,14274
43,7,5,0.25,7,2,24,3240,29160
43,7,5,0.25,7,3,18,1586,14274
7,7,1,0.025,8,1,30,295,2655
7,7,1,0.025,8,2,24,603,5427
7,7,1,0.025,8,3,18,295,2655
16,7,2,0.05,8,1,30,590,5310
16,7,2,0.05,8,2,24,1205,10845
16,7,2,0.05,8,3,18,590,5310
25,7,3,0.075,8,1,30,885,7965
25,7,3,0.075,8,2,24,1808,16272
25,7,3,0.075,8,3,18,885,7965
34,7,4,0.125,8,1,30,1475,13275
34,7,4,0.125,8,2,24,3013,27117
34,7,4,0.125,8,3,18,1475,13275
43,7,5,0.25,8,1,30,2950,26550
43,7,5,0.25,8,2,24,6027,54243
43,7,5,0.25,8,3,18,2950,26550
7,7,1,0.025,10,1,30,183,1647
7,7,1,0.025,10,2,24,374,3366
7,7,1,0.025,10,3,18,183,1647
16,7,2,0.05,10,1,30,366,3294
16,7,2,0.05,10,2,24,749,6741
16,7,2,0.05,10,3,18,366,3294
25,7,3,0.075,10,1,30,550,4950
25,7,3,0.075,10,2,24,1123,10107
25,7,3,0.075,10,3,18,550,4950
34,7,4,0.125,10,1,30,916,8244
34,7,4,0.125,10,2,24,1872,16848
34,7,4,0.125,10,3,18,916,8244
43,7,5,0.25,10,1,30,1832,16488
43,7,5,0.25,10,2,24,3744,33696
43,7,5,0.25,10,3,18,1832,16488
7,7,1,0.025,19,1,30,224,2016
7,7,1,0.025,19,2,24,457,4113
7,7,1,0.025,19,3,18,224,2016
16,7,2,0.05,19,1,30,447,4023
16,7,2,0.05,19,2,24,914,8226
16,7,2,0.05,19,3,18,447,4023
25,7,3,0.075,19,1,30,671,6039
25,7,3,0.075,19,2,24,1371,12339
25,7,3,0.075,19,3,18,671,6039
34,7,4,0.125,19,1,30,1119,10071
34,7,4,0.125,19,2,24,2285,20565
34,7,4,0.125,19,3,18,1119,10071
43,7,5,0.25,19,1,30,2237,20133
43,7,5,0.25,19,2,24,4571,41139
43,7,5,0.25,19,3,18,2237,20133
8,8,1,0.025,8,1,30,295,2655
8,8,1,0.025,8,2,24,603,5427
8,8,1,0.025,8,3,18,295,2655
17,8,2,0.05,8,1,30,590,5310
17,8,2,0.05,8,2,24,1205,10845
17,8,2,0.05,8,3,18,590,5310
26,8,3,0.075,8,1,30,885,7965
26,8,3,0.075,8,2,24,1808,16272
26,8,3,0.075,8,3,18,885,7965
35,8,4,0.125,8,1,30,1475,13275
35,8,4,0.125,8,2,24,3013,27117
35,8,4,0.125,8,3,18,1475,13275
44,8,5,0.25,8,1,30,2950,26550
44,8,5,0.25,8,2,24,6027,54243
44,8,5,0.25,8,3,18,2950,26550
8,8,1,0.025,10,1,30,183,1647
8,8,1,0.025,10,2,24,374,3366
8,8,1,0.025,10,3,18,183,1647
17,8,2,0.05,10,1,30,366,3294
17,8,2,0.05,10,2,24,749,6741
17,8,2,0.05,10,3,18,366,3294
26,8,3,0.075,10,1,30,550,4950
26,8,3,0.075,10,2,24,1123,10107
26,8,3,0.075,10,3,18,550,4950
35,8,4,0.125,10,1,30,916,8244
35,8,4,0.125,10,2,24,1872,16848
35,8,4,0.125,10,3,18,916,8244
44,8,5,0.25,10,1,30,1832,16488
44,8,5,0.25,10,2,24,3744,33696
44,8,5,0.25,10,3,18,1832,16488
8,8,1,0.025,19,1,30,224,2016
8,8,1,0.025,19,2,24,457,4113
8,8,1,0.025,19,3,18,224,2016
17,8,2,0.05,19,1,30,447,4023
17,8,2,0.05,19,2,24,914,8226
17,8,2,0.05,19,3,18,447,4023
26,8,3,0.075,19,1,30,671,6039
26,8,3,0.075,19,2,24,1371,12339
26,8,3,0.075,19,3,18,671,6039
35,8,4,0.125,19,1,30,1119,10071
35,8,4,0.125,19,2,24,2285,20565
35,8,4,0.125,19,3,18,1119,10071
44,8,5,0.25,19,1,30,2237,20133
44,8,5,0.25,19,2,24,4571,41139
44,8,5,0.25,19,3,18,2237,20133
