disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
42,6,5,0.25,11,1,30,2017,18153
42,6,5,0.25,11,2,24,4121,37089
42,6,5,0.25,11,3,18,2017,18153
6,6,1,0.025,12,1,30,90,810
6,6,1,0.025,12,2,24,183,1647
6,6,1,0.025,12,3,18,90,810
15,6,2,0.05,12,1,30,180,1620
15,6,2,0.05,12,2,24,367,3303
15,6,2,0.05,12,3,18,180,1620
24,6,3,0.075,12,1,30,269,2421
24,6,3,0.075,12,2,24,550,4950
24,6,3,0.075,12,3,18,269,2421
33,6,4,0.125,12,1,30,449,4041
33,6,4,0.125,12,2,24,917,8253
33,6,4,0.125,12,3,18,449,4041
42,6,5,0.25,12,1,30,898,8082
42,6,5,0.25,12,2,24,1834,16506
42,6,5,0.25,12,3,18,898,8082
6,6,1,0.025,13,1,30,296,2664
6,6,1,0.025,13,2,24,606,5454
6,6,1,0.025,13,3,18,296,2664
15,6,2,0.05,13,1,30,593,5337
15,6,2,0.05,13,2,24,1211,10899
15,6,2,0.05,13,3,18,593,5337
24,6,3,0.075,13,1,30,889,8001
24,6,3,0.075,13,2,24,1817,16353
24,6,3,0.075,13,3,18,889,8001
33,6,4,0.125,13,1,30,1482,13338
33,6,4,0.125,13,2,24,3028,27252
33,6,4,0.125,13,3,18,1482,13338
42,6,5,0.25,13,1,30,2964,26676
42,6,5,0.25,13,2,24,6056,54504
42,6,5,0.25,13,3,18,2964,26676
6,6,1,0.025,14,1,30,147,1323
6,6,1,0.025,14,2,24,300,2700
6,6,1,0.025,14,3,18,147,1323
15,6,2,0.05,14,1,30,293,2637
15,6,2,0.05,14,2,24,600,5400
15,6,2,0.05,14,3,18,293,2637
24,6,3,0.075,14,1,30,440,3960
24,6,3,0.075,14,2,24,899,8091
24,6,3,0.075,14,3,18,440,3960
33,6,4,0.125,14,1,30,734,6606
33,6,4,0.125,14,2,24,1499,13491
33,6,4,0.125,14,3,18,734,6606
42,6,5,0.25,14,1,30,1467,13203
42,6,5,0.25,14,2,24,2998,26982
42,6,5,0.25,14,3,18,1467,13203
6,6,1,0.025,15,1,30,223,2007
6,6,1,0.025,15,2,24,455,4095
6,6,1,0.025,15,3,18,223,2007
15,6,2,0.05,15,1,30,445,4005
15,6,2,0.05,15,2,24,910,8190
15,6,2,0.05,15,3,18,445,4005
24,6,3,0.075,15,1,30,668,6012
24,6,3,0.075,15,2,24,1365,12285
24,6,3,0.075,15,3,18,668,6012
33,6,4,0.125,15,1,30,1113,10017
33,6,4,0.125,15,2,24,2274,20466
33,6,4,0.125,15,3,18,1113,10017
42,6,5,0.25,15,1,30,2226,20034
42,6,5,0.25,15,2,24,4548,40932
42,6,5,0.25,15,3,18,2226,20034
6,6,1,0.025,16,1,30,222,1998
6,6,1,0.025,16,2,24,454,4086
6,6,1,0.025,16,3,18,222,1998
15,6,2,0.05,16,1,30,445,4005
15,6,2,0.05,16,2,24,908,8172
15,6,2,0.05,16,3,18,445,4005
24,6,3,0.075,16,1,30,667,6003
24,6,3,0.075,16,2,24,1362,12258
24,6,3,0.075,16,3,18,667,6003
33,6,4,0.125,16,1,30,1111,9999
33,6,4,0.125,16,2,24,2271,20439
33,6,4,0.125,16,3,18,1111,9999
42,6,5,0.25,16,1,30,2223,20007
42,6,5,0.25,16,2,24,4541,40869
42,6,5,0.25,16,3,18,2223,20007
6,6,1,0.025,17,1,30,197,1773
6,6,1,0.025,17,2,24,402,3618
6,6,1,0.025,17,3,18,197,1773
15,6,2,0.05,17,1,30,393,3537
15,6,2,0.05,17,2,24,804,7236
15,6,2,0.05,17,3,18,393,3537
24,6,3,0.075,17,1,30,590,5310
24,6,3,0.075,17,2,24,1205,10845
24,6,3,0.075,17,3,18,590,5310
33,6,4,0.125,17,1,30,983,8847
33,6,4,0.125,17,2,24,2009,18081
33,6,4,0.125,17,3,18,983,8847
42,6,5,0.25,17,1,30,1966,17694
42,6,5,0.25,17,2,24,4018,36162
42,6,5,0.25,17,3,18,1966,17694
6,6,1,0.025,18,1,30,302,2718
6,6,1,0.025,18,2,24,616,5544
6,6,1,0.025,18,3,18,302,2718
15,6,2,0.05,18,1,30,603,5427
15,6,2,0.05,18,2,24,1232,11088
15,6,2,0.05,18,3,18,603,5427
24,6,3,0.075,18,1,30,905,8145
24,6,3,0.075,18,2,24,1848,16632
24,6,3,0.075,18,3,18,905,8145
33,6,4,0.125,18,1,30,1508,13572
33,6,4,0.125,18,2,24,3081,27729
33,6,4,0.125,18,3,18,1508,13572
42,6,5,0.25,18,1,30,3016,27144
42,6,5,0.25,18,2,24,6162,55458
42,6,5,0.25,18,3,18,3016,27144
7,7,1,0.025,0,1,30,234,2106
7,7,1,0.025,0,2,24,479,4311
7,7,1,0.025,0,3,18,234,2106
16,7,2,0.05,0,1,30,469,4221
16,7,2,0.05,0,2,24,958,8622
16,7,2,0.05,0,3,18,469,4221
25,7,3,0.075,0,1,30,703,6327
25,7,3,0.075,0,2,24,1437,12933
25,7,3,0.075,0,3,18,703,6327
34,7,4,0.125,0,1,30,1172,10548
34,7,4,0.125,0,2,24,2395,21555
34,7,4,0.125,0,3,18,1172,10548
43,7,5,0.25,0,1,30,2344,21096
43,7,5,0.25,0,2,24,4789,43101
43,7,5,0.25,0,3,18,2344,21096
7,7,1,0.025,1,1,30,190,1710
7,7,1,0.025,1,2,24,389,3501
7,7,1,0.025,1,3,18,190,1710
16,7,2,0.05,1,1,30,380,3420
16,7,2,0.05,1,2,24,777,6993
16,7,2,0.05,1,3,18,380,3420
25,7,3,0.075,1,1,30,570,5130
25,7,3,0.075,1,2,24,1166,10494
25,7,3,0.075,1,3,18,570,5130
34,7,4,0.125,1,1,30,951,8559
34,7,4,0.125,1,2,24,1943,17487
34,7,4,0.125,1,3,18,951,8559
43,7,5,0.25,1,1,30,1902,17118
43,7,5,0.25,1,2,24,3885,34965
43,7,5,0.25,1,3,18,1902,17118
7,7,1,0.025,2,1,30,140,1260
7,7,1,0.025,2,2,24,286,2574
7,7,1,0.025,2,3,18,140,1260
16,7,2,0.05,2,1,30,280,2520
16,7,2,0.05,2,2,24,573,5157
16,7,2,0.05,2,3,18,280,2520
25,7,3,0.075,2,1,30,421,3789
25,7,3,0.075,2,2,24,859,7731
25,7,3,0.075,2,3,18,421,3789
34,7,4,0.125,2,1,30,701,6309
34,7,4,0.125,2,2,24,1432,12888
34,7,4,0.125,2,3,18,701,6309
43,7,5,0.25,2,1,30,1402,12618
43,7,5,0.25,2,2,24,2864,25776
43,7,5,0.25,2,3,18,1402,12618
7,7,1,0.025,3,1,30,133,1197
7,7,1,0.025,3,2,24,271,2439
7,7,1,0.025,3,3,18,133,1197
16,7,2,0.05,3,1,30,266,2394
16,7,2,0.05,3,2,24,543,4887
16,7,2,0.05,3,3,18,266,2394
25,7,3,0.075,3,1,30,398,3582
25,7,3,0.075,3,2,24,814,7326
25,7,3,0.075,3,3,18,398,3582
34,7,4,0.125,3,1,30,664,5976
34,7,4,0.125,3,2,24,1357,12213
34,7,4,0.125,3,3,18,664,5976
43,7,5,0.25,3,1,30,1328,11952
43,7,5,0.25,3,2,24,2713,24417
43,7,5,0.25,3,3,18,1328,11952
7,7,1,0.025,5,1,30,112,1008
7,7,1,0.025,5,2,24,230,2070
7,7,1,0.025,5,3,18,112,1008
16,7,2,0.05,5,1,30,225,2025
16,7,2,0.05,5,2,24,460,4140
16,7,2,0.05,5,3,18,225,2025
25,7,3,0.075,5,1,30,337,3033
25,7,3,0.075,5,2,24,689,6201
25,7,3,0.075,5,3,18,337,3033
34,7,4,0.125,5,1,30,562,5058
34,7,4,0.125,5,2,24,1149,10341
34,7,4,0.125,5,3,18,562,5058
43,7,5,0.25,5,1,30,1125,10125
43,7,5,0.25,5,2,24,2298,20682
43,7,5,0.25,5,3,18,1125,10125
7,7,1,0.025,6,1,30,60,540
7,7,1,0.025,6,2,24,122,1098
7,7,1,0.025,6,3,18,60,540
16,7,2,0.05,6,1,30,120,1080
16,7,2,0.05,6,2,24,244,2196
16,7,2,0.05,6,3,18,120,1080
25,7,3,0.075,6,1,30,179,1611
25,7,3,0.075,6,2,24,367,3303
25,7,3,0.075,6,3,18,179,1611
34,7,4,0.125,6,1,30,299,2691
34,7,4,0.125,6,2,24,611,5499
34,7,4,0.125,6,3,18,299,2691
43,7,5,0.25,6,1,30,598,5382
43,7,5,0.25,6,2,24,1222,10998
43,7,5,0.25,6,3,18,598,5382
7,7,1,0.025,7,1,30,180,1620
7,7,1,0.025,7,2,24,368,3312
7,7,1,0.025,7,3,18,180,1620
16,7,2,0.05,7,1,30,360,3240
16,7,2,0.05,7,2,24,735,6615
16,7,2,0.05,7,3,18,360,3240
25,7,3,0.075,7,1,30,540,4860
25,7,3,0.075,7,2,24,1103,9927
25,7,3,0.075,7,3,18,540,4860
34,7,4,0.125,7,1,30,900,8100
34,7,4,0.125,7,2,24,1838,16542
34,7,4,0.125,7,3,18,900,8100
43,7,5,0.25,7,1,30,1799,16191
43,7,5,0.25,7,2,24,3676,33084
43,7,5,0.25,7,3,18,1799,16191
7,7,1,0.025,8,1,30,300,2700
7,7,1,0.025,8,2,24,612,5508
7,7,1,0.025,8,3,18,300,2700
16,7,2,0.05,8,1,30,599,5391
16,7,2,0.05,8,2,24,1224,11016
16,7,2,0.05,8,3,18,599,5391
25,7,3,0.075,8,1,30,899,8091
25,7,3,0.075,8,2,24,1836,16524
25,7,3,0.075,8,3,18,899,8091
34,7,4,0.125,8,1,30,1498,13482
34,7,4,0.125,8,2,24,3060,27540
34,7,4,0.125,8,3,18,1498,13482
43,7,5,0.25,8,1,30,2995,26955
43,7,5,0.25,8,2,24,6120,55080
43,7,5,0.25,8,3,18,2995,26955
7,7,1,0.025,9,1,30,96,864
7,7,1,0.025,9,2,24,196,1764
7,7,1,0.025,9,3,18,96,864
16,7,2,0.05,9,1,30,191,1719
16,7,2,0.05,9,2,24,391,3519
16,7,2,0.05,9,3,18,191,1719
25,7,3,0.075,9,1,30,287,2583
25,7,3,0.075,9,2,24,587,5283
25,7,3,0.075,9,3,18,287,2583
34,7,4,0.125,9,1,30,479,4311
34,7,4,0.125,9,2,24,978,8802
34,7,4,0.125,9,3,18,479,4311
43,7,5,0.25,9,1,30,957,8613
43,7,5,0.25,9,2,24,1956,17604
43,7,5,0.25,9,3,18,957,8613
7,7,1,0.025,10,1,30,142,1278
7,7,1,0.025,10,2,24,289,2601
7,7,1,0.025,10,3,18,142,1278
16,7,2,0.05,10,1,30,283,2547
16,7,2,0.05,10,2,24,579,5211
16,7,2,0.05,10,3,18,283,2547
25,7,3,0.075,10,1,30,425,3825
25,7,3,0.075,10,2,24,868,7812
25,7,3,0.075,10,3,18,425,3825
34,7,4,0.125,10,1,30,708,6372
34,7,4,0.125,10,2,24,1447,13023
34,7,4,0.125,10,3,18,708,6372
43,7,5,0.25,10,1,30,1417,12753
43,7,5,0.25,10,2,24,2895,26055
43,7,5,0.25,10,3,18,1417,12753
7,7,1,0.025,11,1,30,202,1818
7,7,1,0.025,11,2,24,412,3708
7,7,1,0.025,11,3,18,202,1818
16,7,2,0.05,11,1,30,403,3627
16,7,2,0.05,11,2,24,824,7416
16,7,2,0.05,11,3,18,403,3627
25,7,3,0.075,11,1,30,605,5445
25,7,3,0.075,11,2,24,1236,11124
25,7,3,0.075,11,3,18,605,5445
34,7,4,0.125,11,1,30,1008,9072
34,7,4,0.125,11,2,24,2060,18540
34,7,4,0.125,11,3,18,1008,9072
43,7,5,0.25,11,1,30,2017,18153
43,7,5,0.25,11,2,24,4121,37089
43,7,5,0.25,11,3,18,2017,18153
7,7,1,0.025,12,1,30,90,810
7,7,1,0.025,12,2,24,183,1647
7,7,1,0.025,12,3,18,90,810
16,7,2,0.05,12,1,30,180,1620
16,7,2,0.05,12,2,24,367,3303
16,7,2,0.05,12,3,18,180,1620
25,7,3,0.075,12,1,30,269,2421
25,7,3,0.075,12,2,24,550,4950
25,7,3,0.075,12,3,18,269,2421
34,7,4,0.125,12,1,30,449,4041
34,7,4,0.125,12,2,24,917,8253
34,7,4,0.125,12,3,18,449,4041
43,7,5,0.25,12,1,30,898,8082
43,7,5,0.25,12,2,24,1834,16506
43,7,5,0.25,12,3,18,898,8082
7,7,1,0.025,13,1,30,296,2664
7,7,1,0.025,13,2,24,606,5454
7,7,1,0.025,13,3,18,296,2664
16,7,2,0.05,13,1,30,593,5337
16,7,2,0.05,13,2,24,1211,10899
16,7,2,0.05,13,3,18,593,5337
25,7,3,0.075,13,1,30,889,8001
25,7,3,0.075,13,2,24,1817,16353
25,7,3,0.075,13,3,18,889,8001
34,7,4,0.125,13,1,30,1482,13338
34,7,4,0.125,13,2,24,3028,27252
34,7,4,0.125,13,3,18,1482,13338
43,7,5,0.25,13,1,30,2964,26676
43,7,5,0.25,13,2,24,6056,54504
43,7,5,0.25,13,3,18,2964,26676
7,7,1,0.025,14,1,30,147,1323
7,7,1,0.025,14,2,24,300,2700
7,7,1,0.025,14,3,18,147,1323
16,7,2,0.05,14,1,30,293,2637
16,7,2,0.05,14,2,24,600,5400
16,7,2,0.05,14,3,18,293,2637
25,7,3,0.075,14,1,30,440,3960
25,7,3,0.075,14,2,24,899,8091
25,7,3,0.075,14,3,18,440,3960
34,7,4,0.125,14,1,30,734,6606
34,7,4,0.125,14,2,24,1499,13491
34,7,4,0.125,14,3,18,734,6606
43,7,5,0.25,14,1,30,1467,13203
43,7,5,0.25,14,2,24,2998,26982
43,7,5,0.25,14,3,18,1467,13203
7,7,1,0.025,15,1,30,223,2007
7,7,1,0.025,15,2,24,455,4095
7,7,1,0.025,15,3,18,223,2007
16,7,2,0.05,15,1,30,445,4005
16,7,2,0.05,15,2,24,910,8190
16,7,2,0.05,15,3,18,445,4005
25,7,3,0.075,15,1,30,668,6012
25,7,3,0.075,15,2,24,1365,12285
25,7,3,0.075,15,3,18,668,6012
34,7,4,0.125,15,1,30,1113,10017
34,7,4,0.125,15,2,24,2274,20466
34,7,4,0.125,15,3,18,1113,10017
43,7,5,0.25,15,1,30,2226,20034
43,7,5,0.25,15,2,24,4548,40932
43,7,5,0.25,15,3,18,2226,20034
7,7,1,0.025,16,1,30,222,1998
7,7,1,0.025,16,2,24,454,4086
7,7,1,0.025,16,3,18,222,1998
16,7,2,0.05,16,1,30,445,4005
16,7,2,0.05,16,2,24,908,8172
16,7,2,0.05,16,3,18,445,4005
25,7,3,0.075,16,1,30,667,6003
25,7,3,0.075,16,2,24,1362,12258
25,7,3,0.075,16,3,18,667,6003
34,7,4,0.125,16,1,30,1111,9999
34,7,4,0.125,16,2,24,2271,20439
34,7,4,0.125,16,3,18,1111,9999
43,7,5,0.25,16,1,30,2223,20007
43,7,5,0.25,16,2,24,4541,40869
43,7,5,0.25,16,3,18,2223,20007
7,7,1,0.025,17,1,30,197,1773
7,7,1,0.025,17,2,24,402,3618
7,7,1,0.025,17,3,18,197,1773
16,7,2,0.05,17,1,30,393,3537
16,7,2,0.05,17,2,24,804,7236
16,7,2,0.05,17,3,18,393,3537
25,7,3,0.075,17,1,30,590,5310
25,7,3,0.075,17,2,24,1205,10845
25,7,3,0.075,17,3,18,590,5310
34,7,4,0.125,17,1,30,983,8847
34,7,4,0.125,17,2,24,2009,18081
34,7,4,0.125,17,3,18,983,8847
43,7,5,0.25,17,1,30,1966,17694
43,7,5,0.25,17,2,24,4018,36162
43,7,5,0.25,17,3,18,1966,17694
7,7,1,0.025,18,1,30,302,2718
7,7,1,0.025,18,2,24,616,5544
7,7,1,0.025,18,3,18,302,2718
16,7,2,0.05,18,1,30,603,5427
16,7,2,0.05,18,2,24,1232,11088
16,7,2,0.05,18,3,18,603,5427
25,7,3,0.075,18,1,30,905,8145
25,7,3,0.075,18,2,24,1848,16632
25,7,3,0.075,18,3,18,905,8145
34,7,4,0.125,18,1,30,1508,13572
34,7,4,0.125,18,2,24,3081,27729
34,7,4,0.125,18,3,18,1508,13572
43,7,5,0.25,18,1,30,3016,27144
43,7,5,0.25,18,2,24,6162,55458
43,7,5,0.25,18,3,18,3016,27144
8,8,1,0.025,0,1,30,234,2106
8,8,1,0.025,0,2,24,479,4311
8,8,1,0.025,0,3,18,234,2106
17,8,2,0.05,0,1,30,469,4221
17,8,2,0.05,0,2,24,958,8622
17,8,2,0.05,0,3,18,469,4221
26,8,3,0.075,0,1,30,703,6327
26,8,3,0.075,0,2,24,1437,12933
26,8,3,0.075,0,3,18,703,6327
35,8,4,0.125,0,1,30,1172,10548
35,8,4,0.125,0,2,24,2395,21555
35,8,4,0.125,0,3,18,1172,10548
44,8,5,0.25,0,1,30,2344,21096
44,8,5,0.25,0,2,24,4789,43101
44,8,5,0.25,0,3,18,2344,21096
8,8,1,0.025,1,1,30,190,1710
8,8,1,0.025,1,2,24,389,3501
8,8,1,0.025,1,3,18,190,1710
17,8,2,0.05,1,1,30,380,3420
17,8,2,0.05,1,2,24,777,6993
17,8,2,0.05,1,3,18,380,3420
26,8,3,0.075,1,1,30,570,5130
26,8,3,0.075,1,2,24,1166,10494
26,8,3,0.075,1,3,18,570,5130
35,8,4,0.125,1,1,30,951,8559
35,8,4,0.125,1,2,24,1943,17487
35,8,4,0.125,1,3,18,951,8559
44,8,5,0.25,1,1,30,1902,17118
44,8,5,0.25,1,2,24,3885,34965
44,8,5,0.25,1,3,18,1902,17118
8,8,1,0.025,2,1,30,140,1260
8,8,1,0.025,2,2,24,286,2574
8,8,1,0.025,2,3,18,140,1260
17,8,2,0.05,2,1,30,280,2520
17,8,2,0.05,2,2,24,573,5157
17,8,2,0.05,2,3,18,280,2520
26,8,3,0.075,2,1,30,421,3789
26,8,3,0.075,2,2,24,859,7731
26,8,3,0.075,2,3,18,421,3789
35,8,4,0.125,2,1,30,701,6309
35,8,4,0.125,2,2,24,1432,12888
35,8,4,0.125,2,3,18,701,6309
44,8,5,0.25,2,1,30,1402,12618
44,8,5,0.25,2,2,24,2864,25776
44,8,5,0.25,2,3,18,1402,12618
8,8,1,0.025,3,1,30,133,1197
8,8,1,0.025,3,2,24,271,2439
8,8,1,0.025,3,3,18,133,1197
17,8,2,0.05,3,1,30,266,2394
17,8,2,0.05,3,2,24,543,4887
17,8,2,0.05,3,3,18,266,2394
26,8,3,0.075,3,1,30,398,3582
26,8,3,0.075,3,2,24,814,7326
26,8,3,0.075,3,3,18,398,3582
35,8,4,0.125,3,1,30,664,5976
35,8,4,0.125,3,2,24,1357,12213
35,8,4,0.125,3,3,18,664,5976
44,8,5,0.25,3,1,30,1328,11952
44,8,5,0.25,3,2,24,2713,24417
44,8,5,0.25,3,3,18,1328,11952
8,8,1,0.025,5,1,30,112,1008
8,8,1,0.025,5,2,24,230,2070
8,8,1,0.025,5,3,18,112,1008
17,8,2,0.05,5,1,30,225,2025
17,8,2,0.05,5,2,24,460,4140
17,8,2,0.05,5,3,18,225,2025
26,8,3,0.075,5,1,30,337,3033
26,8,3,0.075,5,2,24,689,6201
26,8,3,0.075,5,3,18,337,3033
35,8,4,0.125,5,1,30,562,5058
35,8,4,0.125,5,2,24,1149,10341
35,8,4,0.125,5,3,18,562,5058
44,8,5,0.25,5,1,30,1125,10125
44,8,5,0.25,5,2,24,2298,20682
44,8,5,0.25,5,3,18,1125,10125
8,8,1,0.025,6,1,30,60,540
8,8,1,0.025,6,2,24,122,1098
8,8,1,0.025,6,3,18,60,540
17,8,2,0.05,6,1,30,120,1080
17,8,2,0.05,6,2,24,244,2196
17,8,2,0.05,6,3,18,120,1080
26,8,3,0.075,6,1,30,179,1611
26,8,3,0.075,6,2,24,367,3303
26,8,3,0.075,6,3,18,179,1611
35,8,4,0.125,6,1,30,299,2691
35,8,4,0.125,6,2,24,611,5499
35,8,4,0.125,6,3,18,299,2691
44,8,5,0.25,6,1,30,598,5382
44,8,5,0.25,6,2,24,1222,10998
44,8,5,0.25,6,3,18,598,5382
8,8,1,0.025,7,1,30,180,1620
8,8,1,0.025,7,2,24,368,3312
8,8,1,0.025,7,3,18,180,1620
17,8,2,0.05,7,1,30,360,3240
17,8,2,0.05,7,2,24,735,6615
17,8,2,0.05,7,3,18,360,3240
26,8,3,0.075,7,1,30,540,4860
26,8,3,0.075,7,2,24,1103,9927
26,8,3,0.075,7,3,18,540,4860
35,8,4,0.125,7,1,30,900,8100
35,8,4,0.125,7,2,24,1838,16542
35,8,4,0.125,7,3,18,900,8100
44,8,5,0.25,7,1,30,1799,16191
44,8,5,0.25,7,2,24,3676,33084
44,8,5,0.25,7,3,18,1799,16191
8,8,1,0.025,8,1,30,300,2700
8,8,1,0.025,8,2,24,612,5508
8,8,1,0.025,8,3,18,300,2700
17,8,2,0.05,8,1,30,599,5391
17,8,2,0.05,8,2,24,1224,11016
17,8,2,0.05,8,3,18,599,5391
26,8,3,0.075,8,1,30,899,8091
26,8,3,0.075,8,2,24,1836,16524
26,8,3,0.075,8,3,18,899,8091
35,8,4,0.125,8,1,30,1498,13482
35,8,4,0.125,8,2,24,3060,27540
35,8,4,0.125,8,3,18,1498,13482
44,8,5,0.25,8,1,30,2995,26955
44,8,5,0.25,8,2,24,6120,55080
44,8,5,0.25,8,3,18,2995,26955
8,8,1,0.025,9,1,30,96,864
8,8,1,0.025,9,2,24,196,1764
8,8,1,0.025,9,3,18,96,864
17,8,2,0.05,9,1,30,191,1719
17,8,2,0.05,9,2,24,391,3519
17,8,2,0.05,9,3,18,191,1719
26,8,3,0.075,9,1,30,287,2583
26,8,3,0.075,9,2,24,587,5283
26,8,3,0.075,9,3,18,287,2583
35,8,4,0.125,9,1,30,479,4311
35,8,4,0.125,9,2,24,978,8802
35,8,4,0.125,9,3,18,479,4311
44,8,5,0.25,9,1,30,957,8613
44,8,5,0.25,9,2,24,1956,17604
44,8,5,0.25,9,3,18,957,8613
8,8,1,0.025,10,1,30,142,1278
8,8,1,0.025,10,2,24,289,2601
8,8,1,0.025,10,3,18,142,1278
17,8,2,0.05,10,1,30,283,2547
17,8,2,0.05,10,2,24,579,5211
17,8,2,0.05,10,3,18,283,2547
26,8,3,0.075,10,1,30,425,3825
26,8,3,0.075,10,2,24,868,7812
26,8,3,0.075,10,3,18,425,3825
35,8,4,0.125,10,1,30,708,6372
35,8,4,0.125,10,2,24,1447,13023
35,8,4,0.125,10,3,18,708,6372
44,8,5,0.25,10,1,30,1417,12753
44,8,5,0.25,10,2,24,2895,26055
44,8,5,0.25,10,3,18,1417,12753
8,8,1,0.025,11,1,30,202,1818
8,8,1,0.025,11,2,24,412,3708
8,8,1,0.025,11,3,18,202,1818
17,8,2,0.05,11,1,30,403,3627
17,8,2,0.05,11,2,24,824,7416
17,8,2,0.05,11,3,18,403,3627
26,8,3,0.075,11,1,30,605,5445
26,8,3,0.075,11,2,24,1236,11124
26,8,3,0.075,11,3,18,605,5445
35,8,4,0.125,11,1,30,1008,9072
35,8,4,0.125,11,2,24,2060,18540
35,8,4,0.125,11,3,18,1008,9072
44,8,5,0.25,11,1,30,2017,18153
44,8,5,0.25,11,2,24,4121,37089
44,8,5,0.25,11,3,18,2017,18153
8,8,1,0.025,13,1,30,296,2664
8,8,1,0.025,13,2,24,606,5454
8,8,1,0.025,13,3,18,296,2664
17,8,2,0.05,13,1,30,593,5337
17,8,2,0.05,13,2,24,1211,10899
17,8,2,0.05,13,3,18,593,5337
26,8,3,0.075,13,1,30,889,8001
26,8,3,0.075,13,2,24,1817,16353
26,8,3,0.075,13,3,18,889,8001
35,8,4,0.125,13,1,30,1482,13338
35,8,4,0.125,13,2,24,3028,27252
35,8,4,0.125,13,3,18,1482,13338
44,8,5,0.25,13,1,30,2964,26676
44,8,5,0.25,13,2,24,6056,54504
44,8,5,0.25,13,3,18,2964,26676
8,8,1,0.025,14,1,30,147,1323
8,8,1,0.025,14,2,24,300,2700
8,8,1,0.025,14,3,18,147,1323
17,8,2,0.05,14,1,30,293,2637
17,8,2,0.05,14,2,24,600,5400
17,8,2,0.05,14,3,18,293,2637
26,8,3,0.075,14,1,30,440,3960
26,8,3,0.075,14,2,24,899,8091
26,8,3,0.075,14,3,18,440,3960
35,8,4,0.125,14,1,30,734,6606
35,8,4,0.125,14,2,24,1499,13491
35,8,4,0.125,14,3,18,734,6606
44,8,5,0.25,14,1,30,1467,13203
44,8,5,0.25,14,2,24,2998,26982
44,8,5,0.25,14,3,18,1467,13203
8,8,1,0.025,15,1,30,223,2007
8,8,1,0.025,15,2,24,455,4095
8,8,1,0.025,15,3,18,223,2007
17,8,2,0.05,15,1,30,445,4005
17,8,2,0.05,15,2,24,910,8190
17,8,2,0.05,15,3,18,445,4005
26,8,3,0.075,15,1,30,668,6012
26,8,3,0.075,15,2,24,1365,12285
26,8,3,0.075,15,3,18,668,6012
35,8,4,0.125,15,1,30,1113,10017
35,8,4,0.125,15,2,24,2274,20466
35,8,4,0.125,15,3,18,1113,10017
44,8,5,0.25,15,1,30,2226,20034
44,8,5,0.25,15,2,24,4548,40932
44,8,5,0.25,15,3,18,2226,20034
8,8,1,0.025,16,1,30,222,1998
8,8,1,0.025,16,2,24,454,4086
8,8,1,0.025,16,3,18,222,1998
17,8,2,0.05,16,1,30,445,4005
17,8,2,0.05,16,2,24,908,8172
17,8,2,0.05,16,3,18,445,4005
26,8,3,0.075,16,1,30,667,6003
26,8,3,0.075,16,2,24,1362,12258
26,8,3,0.075,16,3,18,667,6003
35,8,4,0.125,16,1,30,1111,9999
35,8,4,0.125,16,2,24,2271,20439
35,8,4,0.125,16,3,18,1111,9999
44,8,5,0.25,16,1,30,2223,20007
44,8,5,0.25,16,2,24,4541,40869
44,8,5,0.25,16,3,18,2223,20007
8,8,1,0.025,17,1,30,197,1773
8,8,1,0.025,17,2,24,402,3618
8,8,1,0.025,17,3,18,197,1773
17,8,2,0.05,17,1,30,393,3537
17,8,2,0.05,17,2,24,804,7236
17,8,2,0.05,17,3,18,393,3537
26,8,3,0.075,17,1,30,590,5310
26,8,3,0.075,17,2,24,1205,10845
26,8,3,0.075,17,3,18,590,5310
35,8,4,0.125,17,1,30,983,8847
35,8,4,0.125,17,2,24,2009,18081
35,8,4,0.125,17,3,18,983,8847
44,8,5,0.25,17,1,30,1966,17694
44,8,5,0.25,17,2,24,4018,36162
44,8,5,0.25,17,3,18,1966,17694
8,8,1,0.025,18,1,30,302,2718
8,8,1,0.025,18,2,24,616,5544
8,8,1,0.025,18,3,18,302,2718
17,8,2,0.05,18,1,30,603,5427
17,8,2,0.05,18,2,24,1232,11088
17,8,2,0.05,18,3,18,603,5427
26,8,3,0.075,18,1,30,905,8145
26,8,3,0.075,18,2,24,1848,16632
26,8,3,0.075,18,3,18,905,8145
35,8,4,0.125,18,1,30,1508,13572
35,8,4,0.125,18,2,24,3081,27729
35,8,4,0.125,18,3,18,1508,13572
44,8,5,0.25,18,1,30,3016,27144
44,8,5,0.25,18,2,24,6162,55458
44,8,5,0.25,18,3,18,3016,27144
