disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
13,4,2,0.05,9,1,30,509,4581
13,4,2,0.05,9,2,24,1040,9360
13,4,2,0.05,9,3,18,509,4581
22,4,3,0.075,9,1,30,764,6876
22,4,3,0.075,9,2,24,1560,14040
22,4,3,0.075,9,3,18,764,6876
31,4,4,0.125,9,1,30,1273,11457
31,4,4,0.125,9,2,24,2600,23400
31,4,4,0.125,9,3,18,1273,11457
40,4,5,0.25,9,1,30,2545,22905
40,4,5,0.25,9,2,24,5200,46800
40,4,5,0.25,9,3,18,2545,22905
4,4,1,0.025,10,1,30,107,963
4,4,1,0.025,10,2,24,220,1980
4,4,1,0.025,10,3,18,107,963
13,4,2,0.05,10,1,30,215,1935
13,4,2,0.05,10,2,24,439,3951
13,4,2,0.05,10,3,18,215,1935
22,4,3,0.075,10,1,30,322,2898
22,4,3,0.075,10,2,24,659,5931
22,4,3,0.075,10,3,18,322,2898
31,4,4,0.125,10,1,30,537,4833
31,4,4,0.125,10,2,24,1098,9882
31,4,4,0.125,10,3,18,537,4833
40,4,5,0.25,10,1,30,1075,9675
40,4,5,0.25,10,2,24,2196,19764
40,4,5,0.25,10,3,18,1075,9675
4,4,1,0.025,11,1,30,111,999
4,4,1,0.025,11,2,24,227,2043
4,4,1,0.025,11,3,18,111,999
13,4,2,0.05,11,1,30,222,1998
13,4,2,0.05,11,2,24,454,4086
13,4,2,0.05,11,3,18,222,1998
22,4,3,0.075,11,1,30,333,2997
22,4,3,0.075,11,2,24,680,6120
22,4,3,0.075,11,3,18,333,2997
31,4,4,0.125,11,1,30,555,4995
31,4,4,0.125,11,2,24,1134,10206
31,4,4,0.125,11,3,18,555,4995
40,4,5,0.25,11,1,30,1110,9990
40,4,5,0.25,11,2,24,2268,20412
40,4,5,0.25,11,3,18,1110,9990
4,4,1,0.025,12,1,30,94,846
4,4,1,0.025,12,2,24,191,1719
4,4,1,0.025,12,3,18,94,846
13,4,2,0.05,12,1,30,187,1683
13,4,2,0.05,12,2,24,382,3438
13,4,2,0.05,12,3,18,187,1683
22,4,3,0.075,12,1,30,281,2529
22,4,3,0.075,12,2,24,574,5166
22,4,3,0.075,12,3,18,281,2529
31,4,4,0.125,12,1,30,468,4212
31,4,4,0.125,12,2,24,956,8604
31,4,4,0.125,12,3,18,468,4212
40,4,5,0.25,12,1,30,936,8424
40,4,5,0.25,12,2,24,1912,17208
40,4,5,0.25,12,3,18,936,8424
4,4,1,0.025,13,1,30,190,1710
4,4,1,0.025,13,2,24,388,3492
4,4,1,0.025,13,3,18,190,1710
13,4,2,0.05,13,1,30,380,3420
13,4,2,0.05,13,2,24,776,6984
13,4,2,0.05,13,3,18,380,3420
22,4,3,0.075,13,1,30,570,5130
22,4,3,0.075,13,2,24,1164,10476
22,4,3,0.075,13,3,18,570,5130
31,4,4,0.125,13,1,30,950,8550
31,4,4,0.125,13,2,24,1940,17460
31,4,4,0.125,13,3,18,950,8550
40,4,5,0.25,13,1,30,1899,17091
40,4,5,0.25,13,2,24,3880,34920
40,4,5,0.25,13,3,18,1899,17091
4,4,1,0.025,14,1,30,189,1701
4,4,1,0.025,14,2,24,386,3474
4,4,1,0.025,14,3,18,189,1701
13,4,2,0.05,14,1,30,378,3402
13,4,2,0.05,14,2,24,772,6948
13,4,2,0.05,14,3,18,378,3402
22,4,3,0.075,14,1,30,566,5094
22,4,3,0.075,14,2,24,1157,10413
22,4,3,0.075,14,3,18,566,5094
31,4,4,0.125,14,1,30,944,8496
31,4,4,0.125,14,2,24,1929,17361
31,4,4,0.125,14,3,18,944,8496
40,4,5,0.25,14,1,30,1888,16992
40,4,5,0.25,14,2,24,3858,34722
40,4,5,0.25,14,3,18,1888,16992
4,4,1,0.025,15,1,30,308,2772
4,4,1,0.025,15,2,24,629,5661
4,4,1,0.025,15,3,18,308,2772
13,4,2,0.05,15,1,30,615,5535
13,4,2,0.05,15,2,24,1257,11313
13,4,2,0.05,15,3,18,615,5535
22,4,3,0.075,15,1,30,923,8307
22,4,3,0.075,15,2,24,1886,16974
22,4,3,0.075,15,3,18,923,8307
31,4,4,0.125,15,1,30,1539,13851
31,4,4,0.125,15,2,24,3144,28296
31,4,4,0.125,15,3,18,1539,13851
40,4,5,0.25,15,1,30,3077,27693
40,4,5,0.25,15,2,24,6287,56583
40,4,5,0.25,15,3,18,3077,27693
4,4,1,0.025,16,1,30,261,2349
4,4,1,0.025,16,2,24,533,4797
4,4,1,0.025,16,3,18,261,2349
13,4,2,0.05,16,1,30,522,4698
13,4,2,0.05,16,2,24,1067,9603
13,4,2,0.05,16,3,18,522,4698
22,4,3,0.075,16,1,30,783,7047
22,4,3,0.075,16,2,24,1600,14400
22,4,3,0.075,16,3,18,783,7047
31,4,4,0.125,16,1,30,1305,11745
31,4,4,0.125,16,2,24,2667,24003
31,4,4,0.125,16,3,18,1305,11745
40,4,5,0.25,16,1,30,2611,23499
40,4,5,0.25,16,2,24,5334,48006
40,4,5,0.25,16,3,18,2611,23499
4,4,1,0.025,17,1,30,272,2448
4,4,1,0.025,17,2,24,556,5004
4,4,1,0.025,17,3,18,272,2448
13,4,2,0.05,17,1,30,544,4896
13,4,2,0.05,17,2,24,1111,9999
13,4,2,0.05,17,3,18,544,4896
22,4,3,0.075,17,1,30,816,7344
22,4,3,0.075,17,2,24,1667,15003
22,4,3,0.075,17,3,18,816,7344
31,4,4,0.125,17,1,30,1360,12240
31,4,4,0.125,17,2,24,2779,25011
31,4,4,0.125,17,3,18,1360,12240
40,4,5,0.25,17,1,30,2720,24480
40,4,5,0.25,17,2,24,5557,50013
40,4,5,0.25,17,3,18,2720,24480
4,4,1,0.025,18,1,30,153,1377
4,4,1,0.025,18,2,24,314,2826
4,4,1,0.025,18,3,18,153,1377
13,4,2,0.05,18,1,30,307,2763
13,4,2,0.05,18,2,24,627,5643
13,4,2,0.05,18,3,18,307,2763
22,4,3,0.075,18,1,30,460,4140
22,4,3,0.075,18,2,24,941,8469
22,4,3,0.075,18,3,18,460,4140
31,4,4,0.125,18,1,30,767,6903
31,4,4,0.125,18,2,24,1568,14112
31,4,4,0.125,18,3,18,767,6903
40,4,5,0.25,18,1,30,1535,13815
40,4,5,0.25,18,2,24,3136,28224
40,4,5,0.25,18,3,18,1535,13815
4,4,1,0.025,19,1,30,60,540
4,4,1,0.025,19,2,24,122,1098
4,4,1,0.025,19,3,18,60,540
13,4,2,0.05,19,1,30,120,1080
13,4,2,0.05,19,2,24,244,2196
13,4,2,0.05,19,3,18,120,1080
22,4,3,0.075,19,1,30,179,1611
22,4,3,0.075,19,2,24,366,3294
22,4,3,0.075,19,3,18,179,1611
31,4,4,0.125,19,1,30,299,2691
31,4,4,0.125,19,2,24,611,5499
31,4,4,0.125,19,3,18,299,2691
40,4,5,0.25,19,1,30,598,5382
40,4,5,0.25,19,2,24,1221,10989
40,4,5,0.25,19,3,18,598,5382
5,5,1,0.025,0,1,30,161,1449
5,5,1,0.025,0,2,24,328,2952
5,5,1,0.025,0,3,18,161,1449
14,5,2,0.05,0,1,30,321,2889
14,5,2,0.05,0,2,24,656,5904
14,5,2,0.05,0,3,18,321,2889
23,5,3,0.075,0,1,30,482,4338
23,5,3,0.075,0,2,24,984,8856
23,5,3,0.075,0,3,18,482,4338
32,5,4,0.125,0,1,30,803,7227
32,5,4,0.125,0,2,24,1640,14760
32,5,4,0.125,0,3,18,803,7227
41,5,5,0.25,0,1,30,1606,14454
41,5,5,0.25,0,2,24,3281,29529
41,5,5,0.25,0,3,18,1606,14454
5,5,1,0.025,1,1,30,63,567
5,5,1,0.025,1,2,24,129,1161
5,5,1,0.025,1,3,18,63,567
14,5,2,0.05,1,1,30,127,1143
14,5,2,0.05,1,2,24,259,2331
14,5,2,0.05,1,3,18,127,1143
23,5,3,0.075,1,1,30,190,1710
23,5,3,0.075,1,2,24,388,3492
23,5,3,0.075,1,3,18,190,1710
32,5,4,0.125,1,1,30,317,2853
32,5,4,0.125,1,2,24,647,5823
32,5,4,0.125,1,3,18,317,2853
41,5,5,0.25,1,1,30,633,5697
41,5,5,0.25,1,2,24,1294,11646
41,5,5,0.25,1,3,18,633,5697
5,5,1,0.025,2,1,30,243,2187
5,5,1,0.025,2,2,24,497,4473
5,5,1,0.025,2,3,18,243,2187
14,5,2,0.05,2,1,30,487,4383
14,5,2,0.05,2,2,24,994,8946
14,5,2,0.05,2,3,18,487,4383
23,5,3,0.075,2,1,30,730,6570
23,5,3,0.075,2,2,24,1491,13419
23,5,3,0.075,2,3,18,730,6570
32,5,4,0.125,2,1,30,1217,10953
32,5,4,0.125,2,2,24,2486,22374
32,5,4,0.125,2,3,18,1217,10953
41,5,5,0.25,2,1,30,2433,21897
41,5,5,0.25,2,2,24,4972,44748
41,5,5,0.25,2,3,18,2433,21897
5,5,1,0.025,3,1,30,59,531
5,5,1,0.025,3,2,24,120,1080
5,5,1,0.025,3,3,18,59,531
14,5,2,0.05,3,1,30,118,1062
14,5,2,0.05,3,2,24,241,2169
14,5,2,0.05,3,3,18,118,1062
23,5,3,0.075,3,1,30,177,1593
23,5,3,0.075,3,2,24,361,3249
23,5,3,0.075,3,3,18,177,1593
32,5,4,0.125,3,1,30,295,2655
32,5,4,0.125,3,2,24,602,5418
32,5,4,0.125,3,3,18,295,2655
41,5,5,0.25,3,1,30,589,5301
41,5,5,0.25,3,2,24,1204,10836
41,5,5,0.25,3,3,18,589,5301
5,5,1,0.025,4,1,30,44,396
5,5,1,0.025,4,2,24,90,810
5,5,1,0.025,4,3,18,44,396
14,5,2,0.05,4,1,30,89,801
14,5,2,0.05,4,2,24,181,1629
14,5,2,0.05,4,3,18,89,801
23,5,3,0.075,4,1,30,133,1197
23,5,3,0.075,4,2,24,271,2439
23,5,3,0.075,4,3,18,133,1197
32,5,4,0.125,4,1,30,221,1989
32,5,4,0.125,4,2,24,452,4068
32,5,4,0.125,4,3,18,221,1989
41,5,5,0.25,4,1,30,443,3987
41,5,5,0.25,4,2,24,905,8145
41,5,5,0.25,4,3,18,443,3987
5,5,1,0.025,6,1,30,274,2466
5,5,1,0.025,6,2,24,560,5040
5,5,1,0.025,6,3,18,274,2466
14,5,2,0.05,6,1,30,548,4932
14,5,2,0.05,6,2,24,1120,10080
14,5,2,0.05,6,3,18,548,4932
23,5,3,0.075,6,1,30,822,7398
23,5,3,0.075,6,2,24,1679,15111
23,5,3,0.075,6,3,18,822,7398
32,5,4,0.125,6,1,30,1370,12330
32,5,4,0.125,6,2,24,2799,25191
32,5,4,0.125,6,3,18,1370,12330
41,5,5,0.25,6,1,30,2740,24660
41,5,5,0.25,6,2,24,5598,50382
41,5,5,0.25,6,3,18,2740,24660
5,5,1,0.025,7,1,30,225,2025
5,5,1,0.025,7,2,24,459,4131
5,5,1,0.025,7,3,18,225,2025
14,5,2,0.05,7,1,30,449,4041
14,5,2,0.05,7,2,24,918,8262
14,5,2,0.05,7,3,18,449,4041
23,5,3,0.075,7,1,30,674,6066
23,5,3,0.075,7,2,24,1377,12393
23,5,3,0.075,7,3,18,674,6066
32,5,4,0.125,7,1,30,1124,10116
32,5,4,0.125,7,2,24,2295,20655
32,5,4,0.125,7,3,18,1124,10116
41,5,5,0.25,7,1,30,2247,20223
41,5,5,0.25,7,2,24,4591,41319
41,5,5,0.25,7,3,18,2247,20223
5,5,1,0.025,8,1,30,227,2043
5,5,1,0.025,8,2,24,465,4185
5,5,1,0.025,8,3,18,227,2043
14,5,2,0.05,8,1,30,455,4095
14,5,2,0.05,8,2,24,929,8361
14,5,2,0.05,8,3,18,455,4095
23,5,3,0.075,8,1,30,682,6138
23,5,3,0.075,8,2,24,1394,12546
23,5,3,0.075,8,3,18,682,6138
32,5,4,0.125,8,1,30,1137,10233
32,5,4,0.125,8,2,24,2323,20907
32,5,4,0.125,8,3,18,1137,10233
41,5,5,0.25,8,1,30,2274,20466
41,5,5,0.25,8,2,24,4646,41814
41,5,5,0.25,8,3,18,2274,20466
5,5,1,0.025,9,1,30,255,2295
5,5,1,0.025,9,2,24,520,4680
5,5,1,0.025,9,3,18,255,2295
14,5,2,0.05,9,1,30,509,4581
14,5,2,0.05,9,2,24,1040,9360
14,5,2,0.05,9,3,18,509,4581
23,5,3,0.075,9,1,30,764,6876
23,5,3,0.075,9,2,24,1560,14040
23,5,3,0.075,9,3,18,764,6876
32,5,4,0.125,9,1,30,1273,11457
32,5,4,0.125,9,2,24,2600,23400
32,5,4,0.125,9,3,18,1273,11457
41,5,5,0.25,9,1,30,2545,22905
41,5,5,0.25,9,2,24,5200,46800
41,5,5,0.25,9,3,18,2545,22905
5,5,1,0.025,10,1,30,107,963
5,5,1,0.025,10,2,24,220,1980
5,5,1,0.025,10,3,18,107,963
14,5,2,0.05,10,1,30,215,1935
14,5,2,0.05,10,2,24,439,3951
14,5,2,0.05,10,3,18,215,1935
23,5,3,0.075,10,1,30,322,2898
23,5,3,0.075,10,2,24,659,5931
23,5,3,0.075,10,3,18,322,2898
32,5,4,0.125,10,1,30,537,4833
32,5,4,0.125,10,2,24,1098,9882
32,5,4,0.125,10,3,18,537,4833
41,5,5,0.25,10,1,30,1075,9675
41,5,5,0.25,10,2,24,2196,19764
41,5,5,0.25,10,3,18,1075,9675
5,5,1,0.025,11,1,30,111,999
5,5,1,0.025,11,2,24,227,2043
5,5,1,0.025,11,3,18,111,999
14,5,2,0.05,11,1,30,222,1998
14,5,2,0.05,11,2,24,454,4086
14,5,2,0.05,11,3,18,222,1998
23,5,3,0.075,11,1,30,333,2997
23,5,3,0.075,11,2,24,680,6120
23,5,3,0.075,11,3,18,333,2997
32,5,4,0.125,11,1,30,555,4995
32,5,4,0.125,11,2,24,1134,10206
32,5,4,0.125,11,3,18,555,4995
41,5,5,0.25,11,1,30,1110,9990
41,5,5,0.25,11,2,24,2268,20412
41,5,5,0.25,11,3,18,1110,9990
5,5,1,0.025,12,1,30,94,846
5,5,1,0.025,12,2,24,191,1719
5,5,1,0.025,12,3,18,94,846
14,5,2,0.05,12,1,30,187,1683
14,5,2,0.05,12,2,24,382,3438
14,5,2,0.05,12,3,18,187,1683
23,5,3,0.075,12,1,30,281,2529
23,5,3,0.075,12,2,24,574,5166
23,5,3,0.075,12,3,18,281,2529
32,5,4,0.125,12,1,30,468,4212
32,5,4,0.125,12,2,24,956,8604
32,5,4,0.125,12,3,18,468,4212
41,5,5,0.25,12,1,30,936,8424
41,5,5,0.25,12,2,24,1912,17208
41,5,5,0.25,12,3,18,936,8424
5,5,1,0.025,13,1,30,190,1710
5,5,1,0.025,13,2,24,388,3492
5,5,1,0.025,13,3,18,190,1710
14,5,2,0.05,13,1,30,380,3420
14,5,2,0.05,13,2,24,776,6984
14,5,2,0.05,13,3,18,380,3420
23,5,3,0.075,13,1,30,570,5130
23,5,3,0.075,13,2,24,1164,10476
23,5,3,0.075,13,3,18,570,5130
32,5,4,0.125,13,1,30,950,8550
32,5,4,0.125,13,2,24,1940,17460
32,5,4,0.125,13,3,18,950,8550
41,5,5,0.25,13,1,30,1899,17091
41,5,5,0.25,13,2,24,3880,34920
41,5,5,0.25,13,3,18,1899,17091
5,5,1,0.025,14,1,30,189,1701
5,5,1,0.025,14,2,24,386,3474
5,5,1,0.025,14,3,18,189,1701
14,5,2,0.05,14,1,30,378,3402
14,5,2,0.05,14,2,24,772,6948
14,5,2,0.05,14,3,18,378,3402
23,5,3,0.075,14,1,30,566,5094
23,5,3,0.075,14,2,24,1157,10413
23,5,3,0.075,14,3,18,566,5094
32,5,4,0.125,14,1,30,944,8496
32,5,4,0.125,14,2,24,1929,17361
32,5,4,0.125,14,3,18,944,8496
41,5,5,0.25,14,1,30,1888,16992
41,5,5,0.25,14,2,24,3858,34722
41,5,5,0.25,14,3,18,1888,16992
5,5,1,0.025,15,1,30,308,2772
5,5,1,0.025,15,2,24,629,5661
5,5,1,0.025,15,3,18,308,2772
14,5,2,0.05,15,1,30,615,5535
14,5,2,0.05,15,2,24,1257,11313
14,5,2,0.05,15,3,18,615,5535
23,5,3,0.075,15,1,30,923,8307
23,5,3,0.075,15,2,24,1886,16974
23,5,3,0.075,15,3,18,923,8307
32,5,4,0.125,15,1,30,1539,13851
32,5,4,0.125,15,2,24,3144,28296
32,5,4,0.125,15,3,18,1539,13851
41,5,5,0.25,15,1,30,3077,27693
41,5,5,0.25,15,2,24,6287,56583
41,5,5,0.25,15,3,18,3077,27693
5,5,1,0.025,16,1,30,261,2349
5,5,1,0.025,16,2,24,533,4797
5,5,1,0.025,16,3,18,261,2349
14,5,2,0.05,16,1,30,522,4698
14,5,2,0.05,16,2,24,1067,9603
14,5,2,0.05,16,3,18,522,4698
23,5,3,0.075,16,1,30,783,7047
23,5,3,0.075,16,2,24,1600,14400
23,5,3,0.075,16,3,18,783,7047
32,5,4,0.125,16,1,30,1305,11745
32,5,4,0.125,16,2,24,2667,24003
32,5,4,0.125,16,3,18,1305,11745
41,5,5,0.25,16,1,30,2611,23499
41,5,5,0.25,16,2,24,5334,48006
41,5,5,0.25,16,3,18,2611,23499
5,5,1,0.025,17,1,30,272,2448
5,5,1,0.025,17,2,24,556,5004
5,5,1,0.025,17,3,18,272,2448
14,5,2,0.05,17,1,30,544,4896
14,5,2,0.05,17,2,24,1111,9999
14,5,2,0.05,17,3,18,544,4896
23,5,3,0.075,17,1,30,816,7344
23,5,3,0.075,17,2,24,1667,15003
23,5,3,0.075,17,3,18,816,7344
32,5,4,0.125,17,1,30,1360,12240
32,5,4,0.125,17,2,24,2779,25011
32,5,4,0.125,17,3,18,1360,12240
41,5,5,0.25,17,1,30,2720,24480
41,5,5,0.25,17,2,24,5557,50013
41,5,5,0.25,17,3,18,2720,24480
5,5,1,0.025,18,1,30,153,1377
5,5,1,0.025,18,2,24,314,2826
5,5,1,0.025,18,3,18,153,1377
14,5,2,0.05,18,1,30,307,2763
14,5,2,0.05,18,2,24,627,5643
14,5,2,0.05,18,3,18,307,2763
23,5,3,0.075,18,1,30,460,4140
23,5,3,0.075,18,2,24,941,8469
23,5,3,0.075,18,3,18,460,4140
32,5,4,0.125,18,1,30,767,6903
32,5,4,0.125,18,2,24,1568,14112
32,5,4,0.125,18,3,18,767,6903
41,5,5,0.25,18,1,30,1535,13815
41,5,5,0.25,18,2,24,3136,28224
41,5,5,0.25,18,3,18,1535,13815
5,5,1,0.025,19,1,30,60,540
5,5,1,0.025,19,2,24,122,1098
5,5,1,0.025,19,3,18,60,540
14,5,2,0.05,19,1,30,120,1080
14,5,2,0.05,19,2,24,244,2196
14,5,2,0.05,19,3,18,120,1080
23,5,3,0.075,19,1,30,179,1611
23,5,3,0.075,19,2,24,366,3294
23,5,3,0.075,19,3,18,179,1611
32,5,4,0.125,19,1,30,299,2691
32,5,4,0.125,19,2,24,611,5499
32,5,4,0.125,19,3,18,299,2691
41,5,5,0.25,19,1,30,598,5382
41,5,5,0.25,19,2,24,1221,10989
41,5,5,0.25,19,3,18,598,5382
6,6,1,0.025,0,1,30,161,1449
6,6,1,0.025,0,2,24,328,2952
6,6,1,0.025,0,3,18,161,1449
15,6,2,0.05,0,1,30,321,2889
15,6,2,0.05,0,2,24,656,5904
15,6,2,0.05,0,3,18,321,2889
24,6,3,0.075,0,1,30,482,4338
24,6,3,0.075,0,2,24,984,8856
24,6,3,0.075,0,3,18,482,4338
33,6,4,0.125,0,1,30,803,7227
33,6,4,0.125,0,2,24,1640,14760
33,6,4,0.125,0,3,18,803,7227
42,6,5,0.25,0,1,30,1606,14454
42,6,5,0.25,0,2,24,3281,29529
42,6,5,0.25,0,3,18,1606,14454
6,6,1,0.025,1,1,30,63,567
6,6,1,0.025,1,2,24,129,1161
6,6,1,0.025,1,3,18,63,567
15,6,2,0.05,1,1,30,127,1143
15,6,2,0.05,1,2,24,259,2331
15,6,2,0.05,1,3,18,127,1143
24,6,3,0.075,1,1,30,190,1710
24,6,3,0.075,1,2,24,388,3492
24,6,3,0.075,1,3,18,190,1710
33,6,4,0.125,1,1,30,317,2853
33,6,4,0.125,1,2,24,647,5823
33,6,4,0.125,1,3,18,317,2853
42,6,5,0.25,1,1,30,633,5697
42,6,5,0.25,1,2,24,1294,11646
42,6,5,0.25,1,3,18,633,5697
6,6,1,0.025,2,1,30,243,2187
6,6,1,0.025,2,2,24,497,4473
6,6,1,0.025,2,3,18,243,2187
15,6,2,0.05,2,1,30,487,4383
15,6,2,0.05,2,2,24,994,8946
15,6,2,0.05,2,3,18,487,4383
24,6,3,0.075,2,1,30,730,6570
24,6,3,0.075,2,2,24,1491,13419
24,6,3,0.075,2,3,18,730,6570
33,6,4,0.125,2,1,30,1217,10953
33,6,4,0.125,2,2,24,2486,22374
33,6,4,0.125,2,3,18,1217,10953
42,6,5,0.25,2,1,30,2433,21897
42,6,5,0.25,2,2,24,4972,44748
42,6,5,0.25,2,3,18,2433,21897
6,6,1,0.025,4,1,30,44,396
6,6,1,0.025,4,2,24,90,810
6,6,1,0.025,4,3,18,44,396
15,6,2,0.05,4,1,30,89,801
15,6,2,0.05,4,2,24,181,1629
15,6,2,0.05,4,3,18,89,801
24,6,3,0.075,4,1,30,133,1197
24,6,3,0.075,4,2,24,271,2439
24,6,3,0.075,4,3,18,133,1197
33,6,4,0.125,4,1,30,221,1989
33,6,4,0.125,4,2,24,452,4068
33,6,4,0.125,4,3,18,221,1989
42,6,5,0.25,4,1,30,443,3987
42,6,5,0.25,4,2,24,905,8145
42,6,5,0.25,4,3,18,443,3987
6,6,1,0.025,6,1,30,274,2466
6,6,1,0.025,6,2,24,560,5040
6,6,1,0.025,6,3,18,274,2466
15,6,2,0.05,6,1,30,548,4932
15,6,2,0.05,6,2,24,1120,10080
15,6,2,0.05,6,3,18,548,4932
24,6,3,0.075,6,1,30,822,7398
24,6,3,0.075,6,2,24,1679,15111
24,6,3,0.075,6,3,18,822,7398
33,6,4,0.125,6,1,30,1370,12330
33,6,4,0.125,6,2,24,2799,25191
33,6,4,0.125,6,3,18,1370,12330
42,6,5,0.25,6,1,30,2740,24660
42,6,5,0.25,6,2,24,5598,50382
42,6,5,0.25,6,3,18,2740,24660
6,6,1,0.025,7,1,30,225,2025
6,6,1,0.025,7,2,24,459,4131
6,6,1,0.025,7,3,18,225,2025
15,6,2,0.05,7,1,30,449,4041
15,6,2,0.05,7,2,24,918,8262
15,6,2,0.05,7,3,18,449,4041
24,6,3,0.075,7,1,30,674,6066
24,6,3,0.075,7,2,24,1377,12393
24,6,3,0.075,7,3,18,674,6066
33,6,4,0.125,7,1,30,1124,10116
33,6,4,0.125,7,2,24,2295,20655
33,6,4,0.125,7,3,18,1124,10116
42,6,5,0.25,7,1,30,2247,20223
42,6,5,0.25,7,2,24,4591,41319
42,6,5,0.25,7,3,18,2247,20223
6,6,1,0.025,8,1,30,227,2043
6,6,1,0.025,8,2,24,465,4185
6,6,1,0.025,8,3,18,227,2043
15,6,2,0.05,8,1,30,455,4095
15,6,2,0.05,8,2,24,929,8361
15,6,2,0.05,8,3,18,455,4095
24,6,3,0.075,8,1,30,682,6138
24,6,3,0.075,8,2,24,1394,12546
24,6,3,0.075,8,3,18,682,6138
33,6,4,0.125,8,1,30,1137,10233
33,6,4,0.125,8,2,24,2323,20907
33,6,4,0.125,8,3,18,1137,10233
42,6,5,0.25,8,1,30,2274,20466
42,6,5,0.25,8,2,24,4646,41814
42,6,5,0.25,8,3,18,2274,20466
6,6,1,0.025,9,1,30,255,2295
6,6,1,0.025,9,2,24,520,4680
6,6,1,0.025,9,3,18,255,2295
15,6,2,0.05,9,1,30,509,4581
15,6,2,0.05,9,2,24,1040,9360
15,6,2,0.05,9,3,18,509,4581
24,6,3,0.075,9,1,30,764,6876
24,6,3,0.075,9,2,24,1560,14040
24,6,3,0.075,9,3,18,764,6876
33,6,4,0.125,9,1,30,1273,11457
33,6,4,0.125,9,2,24,2600,23400
33,6,4,0.125,9,3,18,1273,11457
42,6,5,0.25,9,1,30,2545,22905
42,6,5,0.25,9,2,24,5200,46800
42,6,5,0.25,9,3,18,2545,22905
6,6,1,0.025,11,1,30,111,999
6,6,1,0.025,11,2,24,227,2043
6,6,1,0.025,11,3,18,111,999
15,6,2,0.05,11,1,30,222,1998
15,6,2,0.05,11,2,24,454,4086
15,6,2,0.05,11,3,18,222,1998
24,6,3,0.075,11,1,30,333,2997
24,6,3,0.075,11,2,24,680,6120
24,6,3,0.075,11,3,18,333,2997
33,6,4,0.125,11,1,30,555,4995
33,6,4,0.125,11,2,24,1134,10206
33,6,4,0.125,11,3,18,555,4995
42,6,5,0.25,11,1,30,1110,9990
42,6,5,0.25,11,2,24,2268,20412
42,6,5,0.25,11,3,18,1110,9990
6,6,1,0.025,12,1,30,94,846
6,6,1,0.025,12,2,24,191,1719
6,6,1,0.025,12,3,18,94,846
15,6,2,0.05,12,1,30,187,1683
15,6,2,0.05,12,2,24,382,3438
15,6,2,0.05,12,3,18,187,1683
24,6,3,0.075,12,1,30,281,2529
24,6,3,0.075,12,2,24,574,5166
24,6,3,0.075,12,3,18,281,2529
33,6,4,0.125,12,1,30,468,4212
33,6,4,0.125,12,2,24,956,8604
33,6,4,0.125,12,3,18,468,4212
42,6,5,0.25,12,1,30,936,8424
42,6,5,0.25,12,2,24,1912,17208
42,6,5,0.25,12,3,18,936,8424
6,6,1,0.025,14,1,30,189,1701
6,6,1,0.025,14,2,24,386,3474
6,6,1,0.025,14,3,18,189,1701
15,6,2,0.05,14,1,30,378,3402
15,6,2,0.05,14,2,24,772,6948
15,6,2,0.05,14,3,18,378,3402
24,6,3,0.075,14,1,30,566,5094
24,6,3,0.075,14,2,24,1157,10413
24,6,3,0.075,14,3,18,566,5094
33,6,4,0.125,14,1,30,944,8496
33,6,4,0.125,14,2,24,1929,17361
33,6,4,0.125,14,3,18,944,8496
42,6,5,0.25,14,1,30,1888,16992
42,6,5,0.25,14,2,24,3858,34722
42,6,5,0.25,14,3,18,1888,16992
6,6,1,0.025,15,1,30,308,2772
6,6,1,0.025,15,2,24,629,5661
6,6,1,0.025,15,3,18,308,2772
15,6,2,0.05,15,1,30,615,5535
15,6,2,0.05,15,2,24,1257,11313
15,6,2,0.05,15,3,18,615,5535
24,6,3,0.075,15,1,30,923,8307
24,6,3,0.075,15,2,24,1886,16974
24,6,3,0.075,15,3,18,923,8307
33,6,4,0.125,15,1,30,1539,13851
33,6,4,0.125,15,2,24,3144,28296
33,6,4,0.125,15,3,18,1539,13851
42,6,5,0.25,15,1,30,3077,27693
42,6,5,0.25,15,2,24,6287,56583
42,6,5,0.25,15,3,18,3077,27693
6,6,1,0.025,16,1,30,261,2349
6,6,1,0.025,16,2,24,533,4797
6,6,1,0.025,16,3,18,261,2349
15,6,2,0.05,16,1,30,522,4698
15,6,2,0.05,16,2,24,1067,9603
15,6,2,0.05,16,3,18,522,4698
24,6,3,0.075,16,1,30,783,7047
24,6,3,0.075,16,2,24,1600,14400
24,6,3,0.075,16,3,18,783,7047
33,6,4,0.125,16,1,30,1305,11745
33,6,4,0.125,16,2,24,2667,24003
33,6,4,0.125,16,3,18,1305,11745
42,6,5,0.25,16,1,30,2611,23499
42,6,5,0.25,16,2,24,5334,48006
42,6,5,0.25,16,3,18,2611,23499
6,6,1,0.025,17,1,30,272,2448
6,6,1,0.025,17,2,24,556,5004
6,6,1,0.025,17,3,18,272,2448
15,6,2,0.05,17,1,30,544,4896
15,6,2,0.05,17,2,24,1111,9999
15,6,2,0.05,17,3,18,544,4896
24,6,3,0.075,17,1,30,816,7344
24,6,3,0.075,17,2,24,1667,15003
24,6,3,0.075,17,3,18,816,7344
33,6,4,0.125,17,1,30,1360,12240
33,6,4,0.125,17,2,24,2779,25011
33,6,4,0.125,17,3,18,1360,12240
42,6,5,0.25,17,1,30,2720,24480
