disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
6,6,1,0.025,2,1,30,176,1584
6,6,1,0.025,2,2,24,359,3231
6,6,1,0.025,2,3,18,176,1584
15,6,2,0.05,2,1,30,352,3168
15,6,2,0.05,2,2,24,719,6471
15,6,2,0.05,2,3,18,352,3168
24,6,3,0.075,2,1,30,528,4752
24,6,3,0.075,2,2,24,1078,9702
24,6,3,0.075,2,3,18,528,4752
33,6,4,0.125,2,1,30,880,7920
33,6,4,0.125,2,2,24,1797,16173
33,6,4,0.125,2,3,18,880,7920
42,6,5,0.25,2,1,30,1759,15831
42,6,5,0.25,2,2,24,3594,32346
42,6,5,0.25,2,3,18,1759,15831
6,6,1,0.025,3,1,30,308,2772
6,6,1,0.025,3,2,24,629,5661
6,6,1,0.025,3,3,18,308,2772
15,6,2,0.05,3,1,30,616,5544
15,6,2,0.05,3,2,24,1259,11331
15,6,2,0.05,3,3,18,616,5544
24,6,3,0.075,3,1,30,924,8316
24,6,3,0.075,3,2,24,1888,16992
24,6,3,0.075,3,3,18,924,8316
33,6,4,0.125,3,1,30,1540,13860
33,6,4,0.125,3,2,24,3147,28323
33,6,4,0.125,3,3,18,1540,13860
42,6,5,0.25,3,1,30,3080,27720
42,6,5,0.25,3,2,24,6294,56646
42,6,5,0.25,3,3,18,3080,27720
6,6,1,0.025,4,1,30,71,639
6,6,1,0.025,4,2,24,146,1314
6,6,1,0.025,4,3,18,71,639
15,6,2,0.05,4,1,30,143,1287
15,6,2,0.05,4,2,24,292,2628
15,6,2,0.05,4,3,18,143,1287
24,6,3,0.075,4,1,30,214,1926
24,6,3,0.075,4,2,24,438,3942
24,6,3,0.075,4,3,18,214,1926
33,6,4,0.125,4,1,30,357,3213
33,6,4,0.125,4,2,24,729,6561
33,6,4,0.125,4,3,18,357,3213
42,6,5,0.25,4,1,30,714,6426
42,6,5,0.25,4,2,24,1458,13122
42,6,5,0.25,4,3,18,714,6426
6,6,1,0.025,5,1,30,31,279
6,6,1,0.025,5,2,24,64,576
6,6,1,0.025,5,3,18,31,279
15,6,2,0.05,5,1,30,63,567
15,6,2,0.05,5,2,24,129,1161
15,6,2,0.05,5,3,18,63,567
24,6,3,0.075,5,1,30,94,846
24,6,3,0.075,5,2,24,193,1737
24,6,3,0.075,5,3,18,94,846
33,6,4,0.125,5,1,30,157,1413
33,6,4,0.125,5,2,24,322,2898
33,6,4,0.125,5,3,18,157,1413
42,6,5,0.25,5,1,30,315,2835
42,6,5,0.25,5,2,24,643,5787
42,6,5,0.25,5,3,18,315,2835
6,6,1,0.025,7,1,30,273,2457
6,6,1,0.025,7,2,24,559,5031
6,6,1,0.025,7,3,18,273,2457
15,6,2,0.05,7,1,30,547,4923
15,6,2,0.05,7,2,24,1117,10053
15,6,2,0.05,7,3,18,547,4923
24,6,3,0.075,7,1,30,820,7380
24,6,3,0.075,7,2,24,1676,15084
24,6,3,0.075,7,3,18,820,7380
33,6,4,0.125,7,1,30,1367,12303
33,6,4,0.125,7,2,24,2793,25137
33,6,4,0.125,7,3,18,1367,12303
42,6,5,0.25,7,1,30,2734,24606
42,6,5,0.25,7,2,24,5586,50274
42,6,5,0.25,7,3,18,2734,24606
6,6,1,0.025,9,1,30,219,1971
6,6,1,0.025,9,2,24,448,4032
6,6,1,0.025,9,3,18,219,1971
15,6,2,0.05,9,1,30,438,3942
15,6,2,0.05,9,2,24,895,8055
15,6,2,0.05,9,3,18,438,3942
24,6,3,0.075,9,1,30,657,5913
24,6,3,0.075,9,2,24,1343,12087
24,6,3,0.075,9,3,18,657,5913
33,6,4,0.125,9,1,30,1096,9864
33,6,4,0.125,9,2,24,2239,20151
33,6,4,0.125,9,3,18,1096,9864
42,6,5,0.25,9,1,30,2191,19719
42,6,5,0.25,9,2,24,4477,40293
42,6,5,0.25,9,3,18,2191,19719
6,6,1,0.025,11,1,30,160,1440
6,6,1,0.025,11,2,24,327,2943
6,6,1,0.025,11,3,18,160,1440
15,6,2,0.05,11,1,30,321,2889
15,6,2,0.05,11,2,24,655,5895
15,6,2,0.05,11,3,18,321,2889
24,6,3,0.075,11,1,30,481,4329
24,6,3,0.075,11,2,24,982,8838
24,6,3,0.075,11,3,18,481,4329
33,6,4,0.125,11,1,30,801,7209
33,6,4,0.125,11,2,24,1637,14733
33,6,4,0.125,11,3,18,801,7209
42,6,5,0.25,11,1,30,1603,14427
42,6,5,0.25,11,2,24,3275,29475
42,6,5,0.25,11,3,18,1603,14427
6,6,1,0.025,12,1,30,106,954
6,6,1,0.025,12,2,24,217,1953
6,6,1,0.025,12,3,18,106,954
15,6,2,0.05,12,1,30,213,1917
15,6,2,0.05,12,2,24,435,3915
15,6,2,0.05,12,3,18,213,1917
24,6,3,0.075,12,1,30,319,2871
24,6,3,0.075,12,2,24,652,5868
24,6,3,0.075,12,3,18,319,2871
33,6,4,0.125,12,1,30,532,4788
33,6,4,0.125,12,2,24,1087,9783
33,6,4,0.125,12,3,18,532,4788
42,6,5,0.25,12,1,30,1064,9576
42,6,5,0.25,12,2,24,2174,19566
42,6,5,0.25,12,3,18,1064,9576
6,6,1,0.025,14,1,30,272,2448
6,6,1,0.025,14,2,24,556,5004
6,6,1,0.025,14,3,18,272,2448
15,6,2,0.05,14,1,30,544,4896
15,6,2,0.05,14,2,24,1112,10008
15,6,2,0.05,14,3,18,544,4896
24,6,3,0.075,14,1,30,816,7344
24,6,3,0.075,14,2,24,1668,15012
24,6,3,0.075,14,3,18,816,7344
33,6,4,0.125,14,1,30,1360,12240
33,6,4,0.125,14,2,24,2780,25020
33,6,4,0.125,14,3,18,1360,12240
42,6,5,0.25,14,1,30,2721,24489
42,6,5,0.25,14,2,24,5559,50031
42,6,5,0.25,14,3,18,2721,24489
6,6,1,0.025,15,1,30,236,2124
6,6,1,0.025,15,2,24,482,4338
6,6,1,0.025,15,3,18,236,2124
15,6,2,0.05,15,1,30,472,4248
15,6,2,0.05,15,2,24,964,8676
15,6,2,0.05,15,3,18,472,4248
24,6,3,0.075,15,1,30,707,6363
24,6,3,0.075,15,2,24,1446,13014
24,6,3,0.075,15,3,18,707,6363
33,6,4,0.125,15,1,30,1179,10611
33,6,4,0.125,15,2,24,2409,21681
33,6,4,0.125,15,3,18,1179,10611
42,6,5,0.25,15,1,30,2358,21222
42,6,5,0.25,15,2,24,4818,43362
42,6,5,0.25,15,3,18,2358,21222
6,6,1,0.025,17,1,30,246,2214
6,6,1,0.025,17,2,24,502,4518
6,6,1,0.025,17,3,18,246,2214
15,6,2,0.05,17,1,30,491,4419
15,6,2,0.05,17,2,24,1003,9027
15,6,2,0.05,17,3,18,491,4419
24,6,3,0.075,17,1,30,737,6633
24,6,3,0.075,17,2,24,1505,13545
24,6,3,0.075,17,3,18,737,6633
33,6,4,0.125,17,1,30,1228,11052
33,6,4,0.125,17,2,24,2509,22581
33,6,4,0.125,17,3,18,1228,11052
42,6,5,0.25,17,1,30,2456,22104
42,6,5,0.25,17,2,24,5017,45153
42,6,5,0.25,17,3,18,2456,22104
6,6,1,0.025,18,1,30,234,2106
6,6,1,0.025,18,2,24,477,4293
6,6,1,0.025,18,3,18,234,2106
15,6,2,0.05,18,1,30,467,4203
15,6,2,0.05,18,2,24,955,8595
15,6,2,0.05,18,3,18,467,4203
24,6,3,0.075,18,1,30,701,6309
24,6,3,0.075,18,2,24,1432,12888
24,6,3,0.075,18,3,18,701,6309
33,6,4,0.125,18,1,30,1168,10512
33,6,4,0.125,18,2,24,2387,21483
33,6,4,0.125,18,3,18,1168,10512
42,6,5,0.25,18,1,30,2337,21033
42,6,5,0.25,18,2,24,4774,42966
42,6,5,0.25,18,3,18,2337,21033
6,6,1,0.025,19,1,30,62,558
6,6,1,0.025,19,2,24,126,1134
6,6,1,0.025,19,3,18,62,558
15,6,2,0.05,19,1,30,124,1116
15,6,2,0.05,19,2,24,253,2277
15,6,2,0.05,19,3,18,124,1116
24,6,3,0.075,19,1,30,186,1674
24,6,3,0.075,19,2,24,379,3411
24,6,3,0.075,19,3,18,186,1674
33,6,4,0.125,19,1,30,309,2781
33,6,4,0.125,19,2,24,632,5688
33,6,4,0.125,19,3,18,309,2781
42,6,5,0.25,19,1,30,619,5571
42,6,5,0.25,19,2,24,1264,11376
42,6,5,0.25,19,3,18,619,5571
7,7,1,0.025,1,1,30,132,1188
7,7,1,0.025,1,2,24,269,2421
7,7,1,0.025,1,3,18,132,1188
16,7,2,0.05,1,1,30,263,2367
16,7,2,0.05,1,2,24,538,4842
16,7,2,0.05,1,3,18,263,2367
25,7,3,0.075,1,1,30,395,3555
25,7,3,0.075,1,2,24,808,7272
25,7,3,0.075,1,3,18,395,3555
34,7,4,0.125,1,1,30,659,5931
34,7,4,0.125,1,2,24,1346,12114
34,7,4,0.125,1,3,18,659,5931
43,7,5,0.25,1,1,30,1317,11853
43,7,5,0.25,1,2,24,2692,24228
43,7,5,0.25,1,3,18,1317,11853
7,7,1,0.025,2,1,30,176,1584
7,7,1,0.025,2,2,24,359,3231
7,7,1,0.025,2,3,18,176,1584
16,7,2,0.05,2,1,30,352,3168
16,7,2,0.05,2,2,24,719,6471
16,7,2,0.05,2,3,18,352,3168
25,7,3,0.075,2,1,30,528,4752
25,7,3,0.075,2,2,24,1078,9702
25,7,3,0.075,2,3,18,528,4752
34,7,4,0.125,2,1,30,880,7920
34,7,4,0.125,2,2,24,1797,16173
34,7,4,0.125,2,3,18,880,7920
43,7,5,0.25,2,1,30,1759,15831
43,7,5,0.25,2,2,24,3594,32346
43,7,5,0.25,2,3,18,1759,15831
7,7,1,0.025,3,1,30,308,2772
7,7,1,0.025,3,2,24,629,5661
7,7,1,0.025,3,3,18,308,2772
16,7,2,0.05,3,1,30,616,5544
16,7,2,0.05,3,2,24,1259,11331
16,7,2,0.05,3,3,18,616,5544
25,7,3,0.075,3,1,30,924,8316
25,7,3,0.075,3,2,24,1888,16992
25,7,3,0.075,3,3,18,924,8316
34,7,4,0.125,3,1,30,1540,13860
34,7,4,0.125,3,2,24,3147,28323
34,7,4,0.125,3,3,18,1540,13860
43,7,5,0.25,3,1,30,3080,27720
43,7,5,0.25,3,2,24,6294,56646
43,7,5,0.25,3,3,18,3080,27720
7,7,1,0.025,5,1,30,31,279
7,7,1,0.025,5,2,24,64,576
7,7,1,0.025,5,3,18,31,279
16,7,2,0.05,5,1,30,63,567
16,7,2,0.05,5,2,24,129,1161
16,7,2,0.05,5,3,18,63,567
25,7,3,0.075,5,1,30,94,846
25,7,3,0.075,5,2,24,193,1737
25,7,3,0.075,5,3,18,94,846
34,7,4,0.125,5,1,30,157,1413
34,7,4,0.125,5,2,24,322,2898
34,7,4,0.125,5,3,18,157,1413
43,7,5,0.25,5,1,30,315,2835
43,7,5,0.25,5,2,24,643,5787
43,7,5,0.25,5,3,18,315,2835
7,7,1,0.025,7,1,30,273,2457
7,7,1,0.025,7,2,24,559,5031
7,7,1,0.025,7,3,18,273,2457
16,7,2,0.05,7,1,30,547,4923
16,7,2,0.05,7,2,24,1117,10053
16,7,2,0.05,7,3,18,547,4923
25,7,3,0.075,7,1,30,820,7380
25,7,3,0.075,7,2,24,1676,15084
25,7,3,0.075,7,3,18,820,7380
34,7,4,0.125,7,1,30,1367,12303
34,7,4,0.125,7,2,24,2793,25137
34,7,4,0.125,7,3,18,1367,12303
43,7,5,0.25,7,1,30,2734,24606
43,7,5,0.25,7,2,24,5586,50274
43,7,5,0.25,7,3,18,2734,24606
7,7,1,0.025,9,1,30,219,1971
7,7,1,0.025,9,2,24,448,4032
7,7,1,0.025,9,3,18,219,1971
16,7,2,0.05,9,1,30,438,3942
16,7,2,0.05,9,2,24,895,8055
16,7,2,0.05,9,3,18,438,3942
25,7,3,0.075,9,1,30,657,5913
25,7,3,0.075,9,2,24,1343,12087
25,7,3,0.075,9,3,18,657,5913
34,7,4,0.125,9,1,30,1096,9864
34,7,4,0.125,9,2,24,2239,20151
34,7,4,0.125,9,3,18,1096,9864
43,7,5,0.25,9,1,30,2191,19719
43,7,5,0.25,9,2,24,4477,40293
43,7,5,0.25,9,3,18,2191,19719
7,7,1,0.025,11,1,30,160,1440
7,7,1,0.025,11,2,24,327,2943
7,7,1,0.025,11,3,18,160,1440
16,7,2,0.05,11,1,30,321,2889
16,7,2,0.05,11,2,24,655,5895
16,7,2,0.05,11,3,18,321,2889
25,7,3,0.075,11,1,30,481,4329
25,7,3,0.075,11,2,24,982,8838
25,7,3,0.075,11,3,18,481,4329
34,7,4,0.125,11,1,30,801,7209
34,7,4,0.125,11,2,24,1637,14733
34,7,4,0.125,11,3,18,801,7209
43,7,5,0.25,11,1,30,1603,14427
43,7,5,0.25,11,2,24,3275,29475
43,7,5,0.25,11,3,18,1603,14427
7,7,1,0.025,12,1,30,106,954
7,7,1,0.025,12,2,24,217,1953
7,7,1,0.025,12,3,18,106,954
16,7,2,0.05,12,1,30,213,1917
16,7,2,0.05,12,2,24,435,3915
16,7,2,0.05,12,3,18,213,1917
25,7,3,0.075,12,1,30,319,2871
25,7,3,0.075,12,2,24,652,5868
25,7,3,0.075,12,3,18,319,2871
34,7,4,0.125,12,1,30,532,4788
34,7,4,0.125,12,2,24,1087,9783
34,7,4,0.125,12,3,18,532,4788
43,7,5,0.25,12,1,30,1064,9576
43,7,5,0.25,12,2,24,2174,19566
43,7,5,0.25,12,3,18,1064,9576
7,7,1,0.025,14,1,30,272,2448
7,7,1,0.025,14,2,24,556,5004
7,7,1,0.025,14,3,18,272,2448
16,7,2,0.05,14,1,30,544,4896
16,7,2,0.05,14,2,24,1112,10008
16,7,2,0.05,14,3,18,544,4896
25,7,3,0.075,14,1,30,816,7344
25,7,3,0.075,14,2,24,1668,15012
25,7,3,0.075,14,3,18,816,7344
34,7,4,0.125,14,1,30,1360,12240
34,7,4,0.125,14,2,24,2780,25020
34,7,4,0.125,14,3,18,1360,12240
43,7,5,0.25,14,1,30,2721,24489
43,7,5,0.25,14,2,24,5559,50031
43,7,5,0.25,14,3,18,2721,24489
7,7,1,0.025,15,1,30,236,2124
7,7,1,0.025,15,2,24,482,4338
7,7,1,0.025,15,3,18,236,2124
16,7,2,0.05,15,1,30,472,4248
16,7,2,0.05,15,2,24,964,8676
16,7,2,0.05,15,3,18,472,4248
25,7,3,0.075,15,1,30,707,6363
25,7,3,0.075,15,2,24,1446,13014
25,7,3,0.075,15,3,18,707,6363
34,7,4,0.125,15,1,30,1179,10611
34,7,4,0.125,15,2,24,2409,21681
34,7,4,0.125,15,3,18,1179,10611
43,7,5,0.25,15,1,30,2358,21222
43,7,5,0.25,15,2,24,4818,43362
43,7,5,0.25,15,3,18,2358,21222
7,7,1,0.025,17,1,30,246,2214
7,7,1,0.025,17,2,24,502,4518
7,7,1,0.025,17,3,18,246,2214
16,7,2,0.05,17,1,30,491,4419
16,7,2,0.05,17,2,24,1003,9027
16,7,2,0.05,17,3,18,491,4419
25,7,3,0.075,17,1,30,737,6633
25,7,3,0.075,17,2,24,1505,13545
25,7,3,0.075,17,3,18,737,6633
34,7,4,0.125,17,1,30,1228,11052
34,7,4,0.125,17,2,24,2509,22581
34,7,4,0.125,17,3,18,1228,11052
43,7,5,0.25,17,1,30,2456,22104
43,7,5,0.25,17,2,24,5017,45153
43,7,5,0.25,17,3,18,2456,22104
7,7,1,0.025,18,1,30,234,2106
7,7,1,0.025,18,2,24,477,4293
7,7,1,0.025,18,3,18,234,2106
16,7,2,0.05,18,1,30,467,4203
16,7,2,0.05,18,2,24,955,8595
16,7,2,0.05,18,3,18,467,4203
25,7,3,0.075,18,1,30,701,6309
25,7,3,0.075,18,2,24,1432,12888
25,7,3,0.075,18,3,18,701,6309
34,7,4,0.125,18,1,30,1168,10512
34,7,4,0.125,18,2,24,2387,21483
34,7,4,0.125,18,3,18,1168,10512
43,7,5,0.25,18,1,30,2337,21033
43,7,5,0.25,18,2,24,4774,42966
43,7,5,0.25,18,3,18,2337,21033
7,7,1,0.025,19,1,30,62,558
7,7,1,0.025,19,2,24,126,1134
7,7,1,0.025,19,3,18,62,558
16,7,2,0.05,19,1,30,124,1116
16,7,2,0.05,19,2,24,253,2277
16,7,2,0.05,19,3,18,124,1116
25,7,3,0.075,19,1,30,186,1674
25,7,3,0.075,19,2,24,379,3411
25,7,3,0.075,19,3,18,186,1674
34,7,4,0.125,19,1,30,309,2781
34,7,4,0.125,19,2,24,632,5688
34,7,4,0.125,19,3,18,309,2781
43,7,5,0.25,19,1,30,619,5571
43,7,5,0.25,19,2,24,1264,11376
43,7,5,0.25,19,3,18,619,5571
8,8,1,0.025,1,1,30,132,1188
8,8,1,0.025,1,2,24,269,2421
8,8,1,0.025,1,3,18,132,1188
17,8,2,0.05,1,1,30,263,2367
17,8,2,0.05,1,2,24,538,4842
17,8,2,0.05,1,3,18,263,2367
26,8,3,0.075,1,1,30,395,3555
26,8,3,0.075,1,2,24,808,7272
26,8,3,0.075,1,3,18,395,3555
35,8,4,0.125,1,1,30,659,5931
35,8,4,0.125,1,2,24,1346,12114
35,8,4,0.125,1,3,18,659,5931
44,8,5,0.25,1,1,30,1317,11853
44,8,5,0.25,1,2,24,2692,24228
44,8,5,0.25,1,3,18,1317,11853
8,8,1,0.025,2,1,30,176,1584
8,8,1,0.025,2,2,24,359,3231
8,8,1,0.025,2,3,18,176,1584
17,8,2,0.05,2,1,30,352,3168
17,8,2,0.05,2,2,24,719,6471
17,8,2,0.05,2,3,18,352,3168
26,8,3,0.075,2,1,30,528,4752
26,8,3,0.075,2,2,24,1078,9702
26,8,3,0.075,2,3,18,528,4752
35,8,4,0.125,2,1,30,880,7920
35,8,4,0.125,2,2,24,1797,16173
35,8,4,0.125,2,3,18,880,7920
44,8,5,0.25,2,1,30,1759,15831
44,8,5,0.25,2,2,24,3594,32346
44,8,5,0.25,2,3,18,1759,15831
8,8,1,0.025,3,1,30,308,2772
8,8,1,0.025,3,2,24,629,5661
8,8,1,0.025,3,3,18,308,2772
17,8,2,0.05,3,1,30,616,5544
17,8,2,0.05,3,2,24,1259,11331
17,8,2,0.05,3,3,18,616,5544
26,8,3,0.075,3,1,30,924,8316
26,8,3,0.075,3,2,24,1888,16992
26,8,3,0.075,3,3,18,924,8316
35,8,4,0.125,3,1,30,1540,13860
35,8,4,0.125,3,2,24,3147,28323
35,8,4,0.125,3,3,18,1540,13860
44,8,5,0.25,3,1,30,3080,27720
44,8,5,0.25,3,2,24,6294,56646
44,8,5,0.25,3,3,18,3080,27720
8,8,1,0.025,7,1,30,273,2457
8,8,1,0.025,7,2,24,559,5031
8,8,1,0.025,7,3,18,273,2457
17,8,2,0.05,7,1,30,547,4923
17,8,2,0.05,7,2,24,1117,10053
17,8,2,0.05,7,3,18,547,4923
26,8,3,0.075,7,1,30,820,7380
26,8,3,0.075,7,2,24,1676,15084
26,8,3,0.075,7,3,18,820,7380
35,8,4,0.125,7,1,30,1367,12303
35,8,4,0.125,7,2,24,2793,25137
35,8,4,0.125,7,3,18,1367,12303
44,8,5,0.25,7,1,30,2734,24606
44,8,5,0.25,7,2,24,5586,50274
44,8,5,0.25,7,3,18,2734,24606
8,8,1,0.025,9,1,30,219,1971
8,8,1,0.025,9,2,24,448,4032
8,8,1,0.025,9,3,18,219,1971
17,8,2,0.05,9,1,30,438,3942
17,8,2,0.05,9,2,24,895,8055
17,8,2,0.05,9,3,18,438,3942
26,8,3,0.075,9,1,30,657,5913
26,8,3,0.075,9,2,24,1343,12087
26,8,3,0.075,9,3,18,657,5913
35,8,4,0.125,9,1,30,1096,9864
35,8,4,0.125,9,2,24,2239,20151
35,8,4,0.125,9,3,18,1096,9864
44,8,5,0.25,9,1,30,2191,19719
44,8,5,0.25,9,2,24,4477,40293
44,8,5,0.25,9,3,18,2191,19719
8,8,1,0.025,15,1,30,236,2124
8,8,1,0.025,15,2,24,482,4338
8,8,1,0.025,15,3,18,236,2124
17,8,2,0.05,15,1,30,472,4248
17,8,2,0.05,15,2,24,964,8676
17,8,2,0.05,15,3,18,472,4248
26,8,3,0.075,15,1,30,707,6363
26,8,3,0.075,15,2,24,1446,13014
26,8,3,0.075,15,3,18,707,6363
35,8,4,0.125,15,1,30,1179,10611
35,8,4,0.125,15,2,24,2409,21681
35,8,4,0.125,15,3,18,1179,10611
44,8,5,0.25,15,1,30,2358,21222
44,8,5,0.25,15,2,24,4818,43362
44,8,5,0.25,15,3,18,2358,21222
8,8,1,0.025,19,1,30,62,558
8,8,1,0.025,19,2,24,126,1134
8,8,1,0.025,19,3,18,62,558
17,8,2,0.05,19,1,30,124,1116
17,8,2,0.05,19,2,24,253,2277
17,8,2,0.05,19,3,18,124,1116
26,8,3,0.075,19,1,30,186,1674
26,8,3,0.075,19,2,24,379,3411
26,8,3,0.075,19,3,18,186,1674
35,8,4,0.125,19,1,30,309,2781
35,8,4,0.125,19,2,24,632,5688
35,8,4,0.125,19,3,18,309,2781
44,8,5,0.25,19,1,30,619,5571
44,8,5,0.25,19,2,24,1264,11376
44,8,5,0.25,19,3,18,619,5571
